-0.782603630987543,-1.25739482958732,-1.7230863114883,0.650456460887227,0.859578105752345,0.887444920638513,0.958033987602737,0.0553474891727752,0
-1.94005842705193,-1.87274168559721,-1.25501199162931,0.41344056837935,0.862414076352903,0.562139050527675,0.781759910653126,-0.0059574643260369,1
-1.20745559234302,-1.27721014673295,-0.92049244093498,0.163041039311334,0.766688656526962,0.839444015400588,0.109853244952427,0.0034708790483887,0
-1.02747330413905,-1.9389441526466,-0.997373606480681,0.446208906537321,0.976744082924302,0.929380522872661,0.36271777426931,0.028870543444887,0
-1.12553095451115,-1.84597485447561,-0.554305007534195,0.797109525792467,0.455449947148291,0.656946658473716,0.820923486481631,0.0498603734837059,0
-1.85713917685067,-0.670396827477973,-1.90213281847761,0.261792854117035,0.0779296721686504,0.542883858522323,0.469931041283024,-0.0173849069339299,1
-0.614589561907959,-1.20882589139371,-0.574003776077751,0.177889561089242,0.397976580119618,0.402045952122677,0.376630279179848,0.0059535705684696,0
-0.748997751247627,-1.1865169283662,-1.28898047828942,0.371384852592056,0.633203555433068,0.732740894287254,0.380544478575059,0.0166342974538163,0
-1.41034431234687,-1.23820427574315,-1.39275102559166,0.269708270661235,0.250364217202032,0.164941118523114,0.482439411001001,-0.0386765836142913,1
-1.99136336778711,-0.857637206946418,-1.87859446728545,0.376355980566834,0.544415315810004,0.792039424640656,0.116262822352385,0.0123834141734175,0
-0.702501235021046,-1.11691962966126,-0.507670728204865,0.239815632938209,0.563109593653352,0.164461028193514,0.753701355880644,-0.0284114612679547,1
-1.97271385420545,-1.84933257978301,-1.68550457105667,0.359974025112588,0.173568816600156,0.349143850920014,0.628860423786381,0.0281301999792468,0
-1.48488454526459,-1.28058145097331,-0.986815918029798,0.899698249387734,0.866545796305834,0.303920577803025,0.0776101261113305,-0.0486167008032998,1
-1.80862626682759,-1.16706123460778,-1.91602623400182,0.612403529208615,0.280982857520184,0.354342487890125,0.472192077743488,0.0277556924227216,0
-1.84607954217829,-1.36277740864708,-1.82482360252211,0.352291990740888,0.524172882249252,0.599003855980165,0.674389868319682,0.0148804322017331,0
-0.962391781186988,-1.40762695274189,-0.96583872738767,0.711099508262505,0.625363823866651,0.468334969702021,0.895143061005827,0.0725083555585227,0
-1.68141419491175,-1.87706128759659,-1.50882029374329,0.305662026508872,0.307903841937671,0.889893892795722,0.879427907898293,0.065617204379854,0
