x1,x2,label
-6.567807842184106,-5.487456371600598,0
-5.709912100364567,-5.956099466876611,0
-5.069466680675409,-6.660841196752581,0
-6.575186449643517,-6.011900823094228,0
-6.6401465050937,-5.4919877089454,0
-6.713192304366133,-5.773695792254865,0
-6.100172768786757,-5.785074035223294,0
-6.459741395063039,-6.339088294526827,0
-5.90399073200295,-5.7979254938386875,0
-6.004201915391156,-4.294637643486916,0
-6.990736918741284,-6.0642037949527134,0
-7.573629022116984,-5.627918521332614,0
-7.115246536376814,-6.278310255876576,0
-6.372064325331326,-5.719108873398828,0
-6.55279091754518,-6.595305697693982,0
-4.564143535914102,-5.715433209525473,0
-6.561050852022268,-6.250833671811231,0
-4.354645047729255,-6.235164878251097,0
-6.689276623152388,-6.684996150126393,0
-6.549126480989577,-6.5944977224267225,0
-7.279647848349243,-7.1242000969469785,0
-6.8293203743613695,-5.408428981546902,0
-6.3812372872728735,-6.207161689094041,0
-4.729911974745103,-4.704992850061582,0
-6.282124943137735,-6.630863510683409,0
-6.864430313673537,-5.307224230291762,0
-6.204707233522288,-6.3864948903227905,0
-6.813664575137553,-6.769666409011388,0
-5.679941808506755,-7.315438265887262,0
-5.0051313062120615,-6.533844643814918,0
-6.149635944251792,-7.3369779581405545,0
-6.012365938242365,-6.32832094269056,0
-6.050080598856467,-4.52829110163811,0
-5.8223019542097605,-6.794659184145804,0
-6.711319910546568,-5.404868814086232,0
-4.701306709006576,-5.71808197924895,0
-5.31128725544523,-5.390262276663295,0
-4.580935586642479,-7.949590172726033,0
-5.3327810606954715,-5.016263956096436,0
-7.338723706135573,-6.885668184006416,0
-6.850782748628154,-6.728790196377384,0
-6.481717050935526,-5.757397186945059,0
-5.13432534883263,-4.918683042231463,0
-6.837823061167782,-6.844702998702982,0
-4.684178159983777,-5.353256064581355,0
-5.917135158131003,-5.526663324445033,0
-6.029803781851441,-5.475415316952385,0
-6.336066696505741,-5.731195065560769,0
-7.510546050369497,-6.687784294825431,0
-6.6770111767903435,-6.3743900332069146,0
-6.926513254779748,-6.533543625823082,0
-7.514414062398121,-5.451299523605099,0
-6.082513518911394,-7.705207607776017,0
-6.834829910546673,-5.663398572437833,0
-6.54302194638579,-6.696941460138096,0
-6.074592677008076,-5.656402464821784,0
-7.436352457039161,-5.44987151878212,0
-6.8002932816073764,-6.017927968249799,0
-6.035420140691509,-6.527066118239774,0
-7.023659746130715,-6.285686548092263,0
-4.374669690924805,-7.361675030463631,0
-4.307686980895125,-6.259721171076532,0
-5.964628582911361,-7.0867108113847275,0
-6.771269416677481,-6.502909650038019,0
-7.045694970877912,-6.208917957370872,0
-6.407015891806771,-4.149218857564266,0
-7.1659741856804615,-5.897309483251413,0
-5.752153718098175,-7.0703205486518375,0
-5.313172504547161,-6.398327012881628,0
-8.492389651583068,-5.340150387895435,0
-7.116940884102364,-7.047774946139099,0
-5.312097917107602,-6.34716148241845,0
-5.0822278494485,-4.789833904634682,0
-6.644928460322298,-5.20673750404497,0
-6.755460801392882,-3.7668840828678234,0
-6.692957004531215,-4.973912559039996,0
-5.156209974118425,-5.683912177891067,0
-6.670543161416683,-6.15139749194141,0
-8.153588112944552,-5.7755799616177494,0
-5.650384668971615,-5.866500580938628,0
-8.973306171292558,-7.265636445089811,0
-6.748090982848662,-5.708341066810954,0
-5.7106610943570155,-6.170223791971179,0
-5.364754463396043,-7.0262423753029,0
-5.389764994306004,-5.525257895160109,0
-5.62244526716209,-6.182040431085656,0
-4.169256175168738,-5.5068043115101215,0
-6.968335863253559,-5.751694524264016,0
-5.247516622925781,-6.588108598924309,0
-4.910727753068901,-5.617966294283989,0
-8.342478337665348,-5.700328022662074,0
-6.406029154412716,-5.462820185458264,0
-5.0557851597481855,-5.804837952858182,0
-4.334747766055305,-6.178706884563495,0
-5.375182176946125,-5.195057426362653,0
-6.097345968892733,-5.221225692022218,0
-6.594672987162169,-6.422568419021219,0
-7.312488690336313,-5.758590883629953,0
-5.674748324145656,-4.8207368414207705,0
-5.208859995644117,-6.284795556647433,0
-7.178179687334277,-5.567149597480026,0
-4.8892468275853584,-5.244815026196057,0
-4.915522475142712,-6.211889531198243,0
-6.466618968175646,-6.736901352231799,0
-6.0558964666135955,-6.078590795968819,0
-5.793322371460884,-6.129297457035508,0
-6.133627729726771,-6.776694052972144,0
-5.058380986448509,-5.923481937756288,0
-6.174443934285282,-6.747429253249205,0
-7.331913110391086,-4.692035807450656,0
-5.445361291868193,-7.623917842569967,0
-5.2368576992903435,-5.077518829766891,0
-5.875623877699071,-4.401889104248241,0
-5.783280357877117,-7.41682352794919,0
-5.634830998951679,-5.755102698287271,0
-6.603296848778155,-5.426441163122575,0
-7.667665266190862,-5.009433172557211,0
-6.878121703605452,-6.984946125117032,0
-6.113824772307477,-5.567027071956365,0
-5.83607593640657,-6.742659165772379,0
-6.506089291191889,-7.133042347377462,0
-6.22467990162987,-4.92497878548909,0
-6.004262937643876,-5.140585745240547,0
-4.544598662273808,-6.588018519036967,0
-6.186573253055364,-3.828807138937505,0
-4.555656588020055,-7.672404525812352,0
-5.612851683939094,-5.999440007660304,0
-5.173546889141238,-6.744978767485056,0
-6.839608372040672,-6.676070715293609,0
-6.571928546198433,-5.184675833190986,0
-7.18120117314888,-6.622613899959319,0
-7.7890123905014415,-4.992882176587627,0
-4.72896990056886,-6.327073430863787,0
-6.297949364813223,-5.546778097717103,0
-4.525517992621745,-5.591389252436083,0
-6.697541942475114,-7.61882257198644,0
-7.1151262626634875,-5.9267805496875345,0
-6.6553275232007945,-5.805032294009242,0
-6.552924016236234,-7.0581464312944115,0
-7.177031631453071,-4.43764549062677,0
-5.111012250816357,-4.2694820481720415,0
-5.460049099244897,-6.429991408614839,0
-4.676659077510062,-6.033068001361768,0
-5.7791582297096475,-6.042824379075519,0
-8.946904219284015,-4.395264987705147,0
-5.508996054042247,-5.67017693913149,0
-6.06177606227056,-5.836572179613869,0
-6.597278935846248,-5.383420647692729,0
-7.307098344399132,-5.813931567529453,0
-5.438426529428895,-6.198669133822903,0
-5.629132207528976,-6.991334392234251,0
-6.965826770895964,-5.763282878973607,0
-5.321450345378948,-7.874865655501711,0
-5.477979364889233,-6.5432015003763375,0
-6.192806087307413,-7.339517923565037,0
-6.851617240186708,-5.033874674469689,0
-5.967136626019787,-6.382778401709558,0
-6.116488352631035,-5.510788175335699,0
-5.559505503836662,-6.075027000396801,0
-4.907040889103332,-5.0295373630933335,0
-5.586627970869604,-5.9453882170899295,0
-5.342678904880461,-5.685732578198817,0
