x1,x2,label
-7.7279384537636755,-8.075730476649145,0
-7.645246377444707,-7.165802191891471,0
-8.12825108525193,-8.128242092866682,0
-7.135029517845357,-7.579658687430085,0
-8.25714171134746,-7.702827625326981,0
-8.253824323900385,-8.255090691731752,0
-7.867471805798092,-9.047946748828078,0
-8.944776406710305,-8.307977563569127,0
-8.554750451550394,-7.8278796473017405,0
-8.497345268920741,-8.773550595269379,0
-7.197231107881988,-8.12366277272654,0
-7.963013279024598,-8.780366720353681,0
-8.298170698138563,-7.939245195479016,0
-8.630425145897764,-7.794221720542086,0
-8.32898335937888,-8.159767246645046,0
-8.329568284518054,-6.985465455569739,0
-8.007392734452683,-8.57933213510889,0
-7.549473597079979,-8.66868360627607,0
-7.885600697574272,-9.073355532117896,0
-8.72747745954533,-7.892174660416136,0
-7.5955251961728205,-7.906137726751365,0
-8.063343173000767,-8.164921286222421,0
-8.809819845891676,-8.394274910827232,0
-8.25230224571613,-7.420990310659821,0
-7.811792511632012,-8.965656862879582,0
-7.822491899436657,-8.210918251479546,0
-8.370765449239093,-7.6649710987108115,0
-7.435298304751913,-7.48991687140396,0
-8.459658368122655,-8.169362593313476,0
-7.818559546143703,-7.465671928010839,0
-8.262454539043212,-8.101689609522097,0
-8.605964621419993,-8.655189351446086,0
-7.5549612785192615,-7.257156742960309,0
-8.039441567958239,-7.45034239462601,0
-7.801923791474907,-8.353346641889424,0
-7.802055474679803,-7.157582678278795,0
-8.019622729766583,-7.143009375253319,0
-9.434893488423672,-7.549825458283701,0
-7.952322357161262,-8.163773070710008,0
-7.949740552797315,-9.088636329122968,0
-8.12031924821835,-7.804401389014339,0
-7.190524094092522,-8.283868289431602,0
-8.442830183903222,-8.274823651158353,0
-7.498613610946575,-7.819935601434536,0
-8.29016161367174,-7.718871848851041,0
-7.946828436394758,-7.469451288470759,0
-8.384530316082918,-8.179467948932162,0
-8.214766480452173,-8.801600150337965,0
-7.837808244517052,-7.857014138671424,0
-7.997199244450099,-8.12848866465004,0
-8.775230482653837,-8.23039693198763,0
-8.187712471486188,-8.439425357726325,0
-8.088339822482748,-7.7786922313433875,0
-6.966893434258782,-7.904379793872087,0
-7.858933841306873,-8.04077570737926,0
-9.050954277310886,-8.014522247670419,0
-7.967010555372028,-6.650826730395131,0
-8.105360439594078,-7.834835718448148,0
-8.019012419278486,-8.640111323665089,0
-7.374050165258581,-7.588149316264184,0
-7.5667339588972915,-8.498092022503288,0
-7.231657912360383,-8.767825449353923,0
-7.6785651316936665,-6.800238042529779,0
-8.54253908930235,-8.3101740407674,0
-7.945418699455316,-8.27576497291411,0
-8.849333340293278,-7.96244651208908,0
-8.581847706929299,-7.74060274267741,0
-8.503589393006768,-7.151065963718546,0
-8.429005496452746,-8.176400357330165,0
-7.554418269127798,-8.674172151339054,0
-7.875415062888669,-7.284048427600082,0
-8.880454828380552,-7.8988718708026395,0
-7.857656331282665,-7.571777977154098,0
-8.677505806869977,-8.723243873193129,0
-7.714120830812062,-7.837334795236884,0
-7.862799415371797,-7.810242500651231,0
-8.37246487966971,-7.872789411000944,0
-7.839477595390481,-8.391266385638843,0
-6.978073213027843,-7.7404710207280525,0
-8.652503798252683,-7.640390778339833,0
-8.533855137170315,-7.568896007865244,0
-7.365411066351886,-8.449506218306867,0
-7.472337162650873,-7.773910575008988,0
-7.5497391067447115,-6.961083696482928,0
-8.134404606478467,-8.412838299626019,0
-8.487207118332242,-8.446837695720289,0
-8.042230345468314,-7.81314336785549,0
-7.848450207752813,-7.546933075312556,0
-7.9928785705282275,-7.203866597838483,0
-8.144958517562312,-6.510101987228838,0
-7.657307880134677,-8.469484528985205,0
-8.586551977851128,-7.735738974797308,0
-8.122395608285903,-7.608925823315927,0
-7.7407970779609085,-8.039890038300742,0
-8.463808020939735,-8.829715996134544,0
-8.244566311510445,-7.530931062128807,0
-7.882736026919148,-8.682319229859493,0
-7.9051449003816785,-7.788952979323732,0
-8.484108655426043,-7.915801291818763,0
-7.968117771863659,-8.62603061468023,0
-7.804031791947016,-7.692845665008267,0
-7.406788403178888,-7.4228088449552505,0
-8.754580589613983,-8.513667929354696,0
-7.717903566239117,-7.718587844956141,0
-7.717896764019333,-5.8897720545579055,0
-7.687310389427708,-7.378025083345291,0
-7.477471714235064,-7.643218317898298,0
-8.172680076977132,-7.584295437483725,0
-8.423293803010997,-8.129710892948447,0
-8.265844563736737,-7.955155686981789,0
-6.732209290110344,-9.022743266826728,0
-7.624119813414089,-8.883320861497168,0
-8.258487728498373,-7.403557194032257,0
-7.964792383544553,-8.590305126105276,0
-8.391787977028802,-7.627768982878745,0
-8.400038279440544,-7.8814407477202,0
-7.975039275297667,-8.356896208861913,0
-6.825713460246648,-7.652788251844805,0
-9.109216276876731,-7.897874765856616,0
-8.362475375005245,-7.533103033762755,0
-8.43408148573024,-8.062843737159291,0
-7.7234070760492495,-7.52580635087576,0
-8.657429417836852,-8.183213872383442,0
-8.260138260504165,-8.357843158158161,0
-7.033020888354898,-7.778182381529647,0
-8.690614584185617,-7.497266306922487,0
-6.837647180346804,-7.434495486955688,0
-8.832193203548869,-8.265225924821447,0
-7.306084185235694,-8.387606529577033,0
-7.7569100877452675,-7.57571545512509,0
-8.507700728522217,-8.032603380258575,0
-9.7753152370606,-8.561080218788302,0
-8.138337273825414,-8.683438995637722,0
-7.105891505710222,-8.78332069313056,0
-8.24102229166972,-7.928390436639161,0
-7.210582108048825,-8.786454089668872,0
-7.36290897487238,-7.994395121647245,0
-8.537594428565429,-7.746895503244499,0
-7.890970514444299,-8.328752323015179,0
-7.9617678234900735,-8.211044948714639,0
-7.937823989337789,-7.637336093548711,0
-7.131302813214667,-8.677979470736975,0
-6.831689504789395,-9.069202522029096,0
-8.083136120444054,-7.677765395039973,0
-7.846094415566014,-8.341066573553375,0
-8.113993251239418,-8.270027732783774,0
-8.322808371976894,-7.534653766557892,0
-7.804454564958275,-8.379522215636035,0
-7.507268855496371,-7.831685120505352,0
-7.554777081370457,-7.655138080422583,0
-8.454059267541261,-8.306823792002588,0
-7.590690435394631,-7.665686437191676,0
-8.011448274501978,-7.935737145548725,0
-7.300194115644192,-8.324016994040043,0
-7.700342423181168,-8.110745476699845,0
-8.119228905352415,-7.398175132502101,0
-7.5479008463257,-7.554422421614634,0
-7.284959808976637,-7.988495722143472,0
-7.626478974464075,-8.1699401014302,0
-7.82244677635791,-8.071282286579802,0
-7.946873121986507,-7.674019071910527,0
-8.448157925224262,-6.853952290070293,0
-8.551018413089666,-8.665038492289746,0
-7.365676550492001,-7.566388484581191,0
-7.658155497614537,-7.6558409906688825,0
-8.006707833744898,-8.49144645908291,0
-7.958480133515583,-8.37089674447399,0
-7.465904925738673,-8.080546645096364,0
-8.45214343584054,-8.176030275136128,0
-7.773828127789828,-8.308764653790249,0
-8.450348657892555,-7.866527017290347,0
-7.865826283169059,-8.277664212524066,0
-8.257998305436168,-7.8729010148415615,0
-8.793148459008098,-8.7708996580974,0
-8.393508106289191,-8.116909819827805,0
-7.829708913022956,-7.191914119621245,0
-7.530240477710873,-8.087601940675185,0
-8.01041560602651,-8.54910794757345,0
-8.010140062193193,-8.158104847955299,0
-7.823239764777236,-8.45309304804989,0
-7.715542198988432,-7.16048432258254,0
-8.059570386667431,-7.7799734281921635,0
-7.621992567813165,-8.21975750298474,0
-7.877259492745119,-7.993102858038665,0
-7.9465005974957075,-8.423394895789832,0
-7.986575224669995,-7.72723510228584,0
-7.205175911831226,-7.474585729796517,0
-6.820653397596512,-8.420293569640398,0
-7.5222103098908155,-7.899579447718863,0
-6.800595536985702,-8.442723204081764,0
-8.459934594992204,-8.328300872712386,0
-9.163305597993254,-8.28796788509617,0
-8.415794082871894,-7.917625930638366,0
-7.812812542904661,-6.972378909628061,0
-7.4794314246348605,-8.31598314571349,0
-8.492081981491086,-7.730564773296634,0
-8.723121508652593,-6.9968687208009985,0
-7.353994040654335,-8.256978088089943,0
-8.938322425624063,-7.258453560686529,0
-8.062736056978009,-7.322020083884283,0
-8.873303995031826,-8.328291220476958,0
-7.997127907379568,-7.9742676690300645,0
-8.24651101108338,-7.658851042112708,0
-8.584759792026198,-8.077984455672132,0
-7.934111368942059,-7.718230246129366,0
-7.610232479014426,-8.615991842819398,0
-8.840268937100232,-7.300187583444676,0
-7.817984119463736,-8.40996296006094,0
-7.150399072887613,-7.936642393466641,0
-7.354072330285921,-7.963018604683191,0
-6.871281876210174,-7.038560224483735,0
-8.136363280132054,-7.4678486739455545,0
-7.646513034340898,-7.250369623026103,0
-8.52851034562567,-7.624234139749502,0
-7.420277033136651,-8.96330128948899,0
-8.648097378747057,-9.116933463749591,0
-8.147560200371345,-7.60698592053741,0
-7.177125153140041,-7.959416617370697,0
-7.107970528187021,-8.75591270031007,0
-8.932980986092995,-8.030424727703183,0
-7.7896386900575925,-8.017907651043084,0
-9.132384674527692,-8.048813055966907,0
-8.714487371004005,-7.633205238863808,0
-7.799205871070926,-8.514793360314629,0
-8.28145650218095,-8.58015513915307,0
-8.034330755460577,-7.476847005433643,0
-8.53990439109836,-7.723922353418999,0
-8.290434058871552,-8.434274335463096,0
-8.058622942485009,-8.567025572473128,0
-8.303246213485718,-8.656104742907663,0
-6.923875725404358,-7.980685357127329,0
-8.3832554447893,-7.8827983760379245,0
-8.061524606656228,-8.121030034187228,0
-7.663607044317707,-7.585095939723009,0
-8.290567445328664,-8.315388639424029,0
-8.150652019010035,-9.260814147524245,0
-8.82990432369636,-7.251332130447285,0
-7.099014076947651,-8.136402656496777,0
-7.684206745647684,-7.829521269329536,0
-6.313627529339324,-7.3867835661904335,0
-8.070063350355747,-8.523371053925278,0
-8.87988688702624,-7.888558377003505,0
-8.414270364578057,-8.779000439242047,0
-8.354142553770808,-8.592388238604283,0
-7.075914468764608,-7.517106017525414,0
-8.00436679549201,-7.189401211282374,0
-7.9576236326654,-8.47174478549031,0
-7.1657505850001675,-7.704826812607818,0
-8.568123116410085,-8.104252787552106,0
-8.479595869142106,-8.757390605161241,0
-7.492711664962107,-6.954169434338778,0
-8.766027008376016,-7.691649049883109,0
-8.356371611981139,-8.266809561021285,0
-8.324467515234636,-8.473227234029885,0
-7.973423609847745,-8.455130122919869,0
-7.851864695689137,-8.027516545791705,0
-8.130877235340535,-8.497093090072179,0
-8.315910668274546,-7.586255185873754,0
-7.725636356896079,-8.53542905878365,0
-7.94559345562742,-7.588448323110354,0
-8.91437093008843,-7.702389365783163,0
-8.362933979913505,-7.687470237929112,0
-8.418054257260703,-8.988574640171267,0
-8.891441706525558,-7.973662790037128,0
-7.85774412711547,-8.495314614696627,0
-7.650228505274945,-8.910052017852097,0
-8.036193396314534,-8.66330089011408,0
-8.357025340039613,-7.974038678524227,0
-8.471267808944953,-8.210629746188351,0
-7.448830728938009,-8.315976690179156,0
-7.542272579092787,-8.618765927664187,0
-7.709814300695319,-7.21042034827406,0
-9.353775446853296,-8.436477507390022,0
-7.683924578635728,-8.111212538133092,0
-7.796715033029578,-8.330816311163225,0
-7.952572820151515,-8.085267933514283,0
-7.360379422579035,-7.860647965024438,0
-7.815087406507618,-8.225594305262067,0
-8.267072928104422,-8.236921876902363,0
-7.783949663763168,-8.23058269650486,0
-7.8412837742800034,-6.863256166717656,0
-7.5228653495304645,-8.178570442845837,0
-7.342068038441552,-8.223512086966238,0
-9.116326782921641,-8.552151612401628,0
-9.024674935544285,-8.192531864476656,0
-7.989911838245199,-7.081777467823495,0
-7.820934502723445,-8.120006301989925,0
-7.54571585386512,-9.211088686439775,0
-7.870948591647327,-7.577779744512515,0
-8.809855040030497,-7.373540110297826,0
-7.814597881980848,-8.227462558302731,0
-7.6534110979533745,-6.756290300614662,0
-7.900387749655474,-7.864043985646148,0
-8.251602326714057,-8.465478931524622,0
-7.545206342974246,-8.468896422565612,0
-7.960801557519173,-8.261623758353577,0
-7.737651944848808,-7.8172457383496745,0
-7.431715968217296,-8.279347486350296,0
-8.147816589765426,-8.536090965601545,0
-8.243349440691196,-7.793344009001514,0
0.41461974111128985,-0.5050907498011495,1
0.47630277858190534,0.742513435075475,1
0.22644762255558626,1.02796340236929,1
-0.4238217991028832,-0.681725457308563,1
-0.974245203816077,0.8194172164299106,1
0.35841083084179115,-0.03044497810915746,1
0.1533451320291001,-0.6164557394303196,1
1.3395935292990508,0.07077735627531208,1
0.05991799667874428,0.39751875139368154,1
0.26345960659042766,0.12262633036271453,1
-0.4329606903790097,0.2582338543532866,1
1.0308272704966779,0.7369169085987229,1
0.8726242537259586,-0.2800043577316222,1
-0.5420288830714701,-0.06889633357767726,1
0.030521791475514867,0.5993133768973691,1
-0.9270010554744348,0.8377692128078111,1
-0.08654449031570098,-0.2338123913821426,1
-0.5543523968796673,-0.9064023286188065,1
0.45086909751064086,0.040157904499512426,1
-0.7065406830878351,-0.7093438572053339,1
-0.18391685426629215,0.9141607383626795,1
-0.1421840388750958,-0.8233053025777171,1
-0.13459901955030934,-0.14937685111413262,1
-1.4771456493734794,-0.029738523148537713,1
-0.12648805150215112,0.3813279306869802,1
1.0127149610382291,0.6170450791797807,1
-0.147276401274907,-0.6060692006817157,1
1.4094872128170044,0.032435272129866424,1
0.007629387390794921,-0.01321385441192591,1
0.1084954917705685,-0.07906945402148104,1
-0.31420762155198917,-0.29952697789075494,1
-0.01793970492936442,-0.2976460054570453,1
-0.39044171519470827,0.058294236507262884,1
-0.13965677363130163,0.8237708861763482,1
-1.4519959633220005,0.5978429244693834,1
0.6825089685041186,-1.1356426008008222,1
-0.18769772545498084,-0.20344654108514856,1
-0.7709259051492756,-0.426027745397471,1
-0.6082874423820058,0.9597580487126981,1
0.5124921624970517,0.6964594086389251,1
0.39527606859779274,-0.6184071236868385,1
-0.28729158171004837,0.26804148625372376,1
-0.6693869690844811,0.390525323671189,1
-0.13163164171262104,-0.20529781131721722,1
0.38940881206820793,0.24333303717284793,1
-0.1977093115152603,0.6349910848906273,1
-0.592122770618061,0.33736182589400887,1
0.3248549378739744,-0.16954556740767646,1
0.17863041302934207,-0.6852631277871931,1
0.506110442163879,-0.10127507106072312,1
-0.2863071896655137,0.5745660160218953,1
-0.38578492754670735,-0.7714460233912905,1
-0.8526009120096655,0.331925320424615,1
-0.701320039653948,0.961140357251662,1
