x1,x2,label
-3.217254115668927,-3.152229484480147,0
-3.6539419115918204,-4.4977957890167195,0
-0.7717494711200756,-0.6149264550218829,0
-4.11683267647318,-2.6272332670255314,0
-1.8968158585627135,-0.7421220918459936,0
-5.942912384967713,-6.3206772724901885,0
-1.0887567819468993,-1.4957311483202707,0
-3.300420767895581,-2.7366328928886663,0
-2.995257576160819,-1.4400590420134773,0
-0.6560097570853838,-2.395214909258184,0
-3.3267297624104097,-5.601350793616609,0
-4.288802262792873,-1.1711211335848255,0
-2.423684051635068,-3.5444517023313176,0
-2.898669898157387,-2.949470686776921,0
-3.543651386235663,-2.881388404076043,0
-2.4691591595929947,-0.7816111043562008,0
-3.6876527428206582,-2.960858696418854,0
-2.812227519523803,-1.5258453825282698,0
-2.7987278829320275,-2.5211753694384957,0
-1.267150873258871,-2.264082499660998,0
-3.6886066308109684,-4.132213461018354,0
-1.5489065523955237,-2.1920898944225544,0
-3.6101090723326896,-4.239146933536301,0
-2.8518710303737285,-2.8368432800866312,0
0.2719773671517496,-1.1991490382217689,0
-3.0763391526030373,-3.8133685137557345,0
-4.881319211852663,-3.9145121076021177,0
-4.861256614599535,-3.0414848272869364,0
-3.2145241140459184,-2.5656421881420792,0
-3.4530951314261737,-1.0007252185574498,0
-5.630040885561117,-5.618160451043324,0
-4.191054311987992,-2.8317567126231866,0
-2.4770406957144884,-3.1336647665141935,0
-4.1953993878335725,-4.116960141749902,0
-2.8249432309992626,-3.6592145740672284,0
-0.8458045356837567,-0.6096621258046557,0
-4.084248879335463,-4.310055628411504,0
-4.548259479604604,-5.252175805020148,0
-1.571141999146061,-1.6383723063421922,0
-3.2757246584076727,-2.5057559270724497,0
-2.6588676645106464,-1.2907734276957483,0
-5.582414552671526,-5.621558579639867,0
-4.12496295601424,-5.181460026639501,0
-4.946022605413203,-3.8987461968537405,0
-4.1344386136070606,-4.150001702477355,0
1.2289675765772063,0.5872404329250762,0
-1.6828634687670796,-2.661118406827557,0
-2.9522305720138204,-3.3711940175350548,0
-1.379740772898383,-2.4385409211462035,0
-2.6142148962093223,-1.4927156843593943,0
-1.868076694319746,-2.3830154007530187,0
-2.565342600050797,-2.2263490862413775,0
-2.0812330716018765,-5.1258896108450385,0
-5.069680370328951,-3.6333123360851967,0
-1.124584673589073,-2.096882918323908,0
-2.02636874475888,-2.782372764215485,0
-2.3229647669839824,-4.269490053342847,0
-2.2907193827682004,-0.7515221825932934,0
