x1,x2,label
-7.346461093129563,-6.656520816233476,0
-6.076845582846374,-5.393430909286344,0
-3.0447904499344167,-2.9409612149017197,0
-6.722148153422848,-7.555011428577384,0
-3.960404033903815,-5.82685218666729,0
-7.743157188702322,-8.463311165723889,0
-6.620828804955181,-6.016911763471807,0
-7.923328992437055,-8.07722676642269,0
-5.372935282227,-5.199867633656447,0
-7.613592271886577,-7.783764803287361,0
-3.966448033594263,-5.5072058419096255,0
-4.816571170443817,-3.952179673037153,0
-5.272093230765573,-5.879614140686283,0
-5.095387320390996,-5.010341460190814,0
-5.54666461400468,-5.819796757723933,0
-8.55399591645886,-7.015979634597226,0
-4.033937889600788,-3.7063451584578297,0
-4.848182485097484,-5.096433598958578,0
-6.302776888000986,-6.515496804931905,0
-6.641354868675133,-5.968384662643216,0
-6.06627032603557,-6.713106630203193,0
-4.447794509159452,-5.887499805777488,0
-5.851403807594211,-3.889335445695683,0
-4.355588346512922,-5.548967158956743,0
-6.36804240031502,-6.47840715960688,0
-6.445777451791442,-5.036731485379352,0
-6.461429845047805,-6.99142277675128,0
-5.187177885305259,-5.689764399210945,0
-7.0030979355914855,-7.311245565044623,0
-3.603721045603762,-3.652040724338107,0
-5.0588210220651595,-2.8745904203102577,0
-4.6416090427639745,-4.803473808121706,0
-6.197241031588383,-6.485899192267613,0
-5.827239485616555,-5.405412199455677,0
-8.402748477885126,-7.635239396067829,0
-7.432580462284821,-8.479199570378324,0
-6.497454327538281,-6.342208275480002,0
-7.152566107946328,-5.776334137310754,0
-5.505171725457375,-5.910675092011462,0
-5.817288833643949,-7.595491561209797,0
-5.619575345610604,-5.753773034896057,0
-5.311009497806468,-4.253950486449892,0
-4.526851619679771,-4.662724668043568,0
-7.06453633736121,-5.711084775885091,0
-6.454111946351013,-5.517958352222802,0
-6.98852937352046,-6.865071817351318,0
-3.8414188053668528,-5.275999666271202,0
-5.86954496576883,-6.412241839671443,0
-7.588996378312511,-6.843139860213933,0
-5.176926147744984,-6.3346390716862535,0
-6.166664901922794,-7.184614348057944,0
-4.506938671647658,-5.486354409862813,0
-6.401876536844572,-5.2316842027740105,0
-5.771722209284748,-6.214940901712444,0
-4.2578634416914625,-3.705738856961619,0
-5.0263805549307925,-4.908862935772696,0
-5.950501426067251,-5.112324206467813,0
-5.76253262756017,-5.821458982083222,0
-7.696053167244676,-5.58911298498149,0
-7.131001762229424,-7.2196078685780325,0
-5.741800813769369,-6.2666602740938036,0
-4.466898417420358,-5.01964920448668,0
-5.3052271253589245,-4.651858741563039,0
-5.249547680883763,-3.916337119503719,0
-7.005114717404286,-6.984612988036617,0
-5.7217808285434355,-6.279062138157989,0
-6.901334324315022,-5.813241861106433,0
-4.303115389592206,-5.836507478510936,0
-7.0924532969977925,-6.768087322753992,0
-4.151420590759949,-4.8848119616740675,0
-4.501245735778199,-5.225778004812448,0
-5.438534312422892,-5.705081616703639,0
-4.759999007185089,-5.518162826685017,0
-5.781192528491903,-5.613500993632341,0
-6.160912523784413,-5.002245500443111,0
-5.876713939852956,-7.467559796711652,0
-6.995598702285107,-6.390054719699524,0
-4.677300900408321,-6.172498487711477,0
-6.006816993902906,-6.01452564538515,0
-3.79059189144085,-5.241811107700786,0
-5.767638948815818,-6.00071614086664,0
-5.406304438944935,-5.489715173691497,0
-4.323753675143861,-4.758574288009975,0
-6.530537659310092,-6.880507739661381,0
-3.55184218148369,-4.024534459207262,0
-4.717881569295793,-4.450745272834062,0
-5.592394926462079,-7.251169551548111,0
-6.447986630377149,-7.560172931655707,0
-8.038216162365877,-8.086992426866495,0
-3.780183348222474,-4.922169418915156,0
-6.2648368423617,-6.656136732260078,0
-6.678529012302662,-5.065748779605623,0
-5.104968479003749,-5.045005621308043,0
-8.013534444720744,-7.743020969254343,0
-4.127358859149368,-3.621969847417231,0
-5.164895596490276,-3.758088067757311,0
-6.396203231494843,-3.4266937237491777,0
-7.542849687657338,-8.339462257285316,0
-6.403297916227933,-5.649653634594469,0
-7.257853493545504,-6.815517233569307,0
-7.594966233540045,-7.717935180174415,0
-5.3414461298249,-5.68831011774951,0
-7.318111572087826,-6.95293053178518,0
-6.782949194824439,-5.987714945567257,0
-3.441747113366814,-3.131678289491664,0
-7.123543502798134,-5.454735421497429,0
-4.756461487112542,-3.199274854735784,0
-6.3442516661893595,-5.855262135529314,0
-8.49741279878043,-7.936651530774856,0
-6.650783056278288,-6.40849187047597,0
-5.346173982978586,-5.374663107488979,0
-5.031182130760902,-5.075749030186384,0
-3.124373931639002,-2.6953343640714533,0
-5.670854882264903,-6.0070586189316675,0
-5.573930657868118,-7.0074945808335585,0
-8.500800580735369,-8.603568042222967,0
-5.324367845059718,-6.28976405519264,0
-6.725158031516834,-5.338198141243553,0
-7.79760721019921,-6.943169459058654,0
-6.543546607587696,-6.902089135150305,0
-3.981095063844216,-4.182133835710851,0
-6.21236860156927,-5.163574161898029,0
-7.215440848336236,-5.6031293204326875,0
-7.3558806326433634,-7.812376242147459,0
-4.318054904227069,-2.9324796702855886,0
-7.115191822851173,-8.4814034137534,0
-8.187595465881138,-7.80547829528862,0
-7.019958560791171,-5.405175306543843,0
-8.10451675601961,-7.453185804024406,0
-6.934204481410276,-6.317810190879917,0
-5.443223035035925,-5.498324484768246,0
-4.639826714748249,-4.972866490487169,0
-5.197336282604655,-5.83264165222632,0
-6.018908193982546,-6.3428890446831225,0
-5.853233778269814,-7.475554391563579,0
-5.9158215225263255,-5.78426988234883,0
-5.502879790818673,-5.675272490627904,0
-4.0811551967105295,-3.724678092041038,0
-7.103470835816933,-6.609933541613166,0
-7.474871542569963,-7.27334193678746,0
-6.7112810498730076,-6.555190311416155,0
-6.120929290826561,-7.698158926958683,0
-5.611353319731451,-4.0244536626983605,0
-2.6750603840366685,-2.815238313862013,0
-7.5041436728847355,-7.5974043384265,0
-5.5289315517644715,-5.399509874949171,0
-5.548290656776051,-5.517441164019112,0
-5.650309073312956,-4.541634653357232,0
-7.8161073543950454,-7.949497676506668,0
-3.9039253135577816,-4.427768483871177,0
-6.009375319107386,-5.503836442204179,0
-4.281942687291792,-5.051105005933943,0
-7.145015446654449,-6.2061066146148915,0
-4.511099843044362,-5.844316896995358,0
-10.73613213691861,-9.952827899829895,0
-6.081302861388269,-5.21227158585743,0
-6.268937798931287,-5.401780909831101,0
-6.256493330079396,-6.165221431911822,0
-5.126054644876068,-6.573435978339158,0
-8.093091600384625,-9.03462552065237,0
-4.094427978570562,-4.307287861326929,0
-4.702235949146328,-4.753948739706599,0
-7.407477502282175,-6.412174601752953,0
-6.924971410054742,-7.2306034648404225,0
-6.2695433469756106,-5.86166429607812,0
-3.9599581593261357,-3.3893734592062765,0
-5.092347549084036,-3.0520009501775474,0
-5.37243925363462,-5.557314430829211,0
-4.666788200600015,-5.296758232455706,0
-9.478527865333788,-8.53815817671049,0
-4.702704250165433,-3.1984913494802036,0
-7.437904925792425,-7.719117388080713,0
-6.398249878526935,-6.413193957948009,0
-8.211332839689023,-9.007623028681113,0
-5.979081215625333,-6.407226546618137,0
-5.200084862864384,-3.0084466078093968,0
-4.546998930858733,-4.326869743370957,0
-3.4977342746276032,-3.896804813870697,0
-6.145845291516794,-6.970579271019156,0
-6.641745337015452,-6.910786428903535,0
-8.21552537073098,-6.8537644573907555,0
-5.262176069715625,-5.185443210322668,0
-6.552361777821974,-5.933012482387276,0
-6.114131072380917,-5.923920113038075,0
-5.73562343358061,-5.620383566608592,0
-8.04005510497043,-7.393971863758575,0
-7.289209175792155,-6.566138851656576,0
-5.955943633923769,-5.637116590344239,0
-5.198853987063688,-3.9300463307467313,0
-2.2749151975758095,-2.3620635899112354,0
-6.827329546852157,-8.191197480481499,0
-6.1884758972965255,-6.869242343875553,0
-5.985089619120544,-5.039148658481105,0
-5.244826751720848,-7.279182619605211,0
-5.195978291493466,-4.220642556604707,0
-7.467963178888154,-5.71982760636387,0
-8.054810973886784,-8.397056104033576,0
-9.32371218726048,-9.299232517408567,0
-4.409689298528058,-5.043329164438635,0
-3.8181428011087126,-2.2111237928594316,0
-7.601918092267727,3.3825744689189516,1
-5.746341194677564,6.3492663494350134,1
-3.85202131096948,6.392876657759358,1
-5.561183332277792,6.117737238262961,1
-5.597538256261344,6.625177806339621,1
-7.739530395523012,3.9573768847852624,1
-6.588910155536881,6.137960368208055,1
-6.425850424945216,4.9597260506069425,1
-6.401264860002324,6.14627496016673,1
-5.139100990117941,8.124438020678566,1
-7.532423983715631,3.744795760839875,1
-6.577340480814801,6.06493777585623,1
-5.519027238122948,6.962586607565146,1
-5.482007804831183,5.050074017530016,1
-6.057342118734688,4.842515464994276,1
-6.906843050503287,4.421945874362824,1
-6.47277888294099,6.899500030505585,1
-6.116914236258774,4.8036118441666815,1
-4.35774018178171,7.0429570295945645,1
-6.701214957938776,5.657084856993992,1
-4.301075743231138,6.531714771154502,1
-6.281569798694858,5.53657013551498,1
-8.872030209513648,3.164573447049432,1
-7.814839099693152,3.014777302202509,1
-3.35879233502265,7.521122532451814,1
-8.451121633999996,5.304979955693538,1
-4.734990827228738,6.804443143011705,1
-3.5477636885387067,6.640596464342906,1
-7.06187949711941,5.161140805842754,1
-5.3138460283732245,5.286097434463396,1
-7.917780401493921,3.5788628604566064,1
-5.9786407039160885,4.566797890839187,1
-5.8936460930052705,6.3977283632333135,1
-6.51000411510895,5.644644428127675,1
-6.088931537828004,4.7805480061390355,1
-6.317978256545246,5.795779426935032,1
-6.342646762633058,5.729698454686123,1
-3.6567979410227354,7.0254023068682905,1
-3.4795657769963166,9.337968732848982,1
-7.516663116358238,5.326887174863883,1
-5.3392853638428655,4.527595418439023,1
-4.726997393934237,7.443418023658875,1
-6.067899360203613,5.709352426644365,1
-6.493857440477011,5.517794267208235,1
-5.84023164236919,5.520703024798793,1
-7.083692622665323,4.485535768654294,1
-3.854217215606277,7.374783771574994,1
-6.036023952855602,6.957978835513245,1
-5.8510105843797104,5.96284119665464,1
-4.740914848342727,8.04456774148685,1
-5.087534437399953,6.81243770365871,1
-8.212479823662559,4.296283507386746,1
-2.9612672410794394,7.2692225225680875,1
-5.308554963703523,5.478704421421672,1
-6.879078236400829,5.16318482856415,1
-5.865411893916323,5.427844924441324,1
-9.724930908525856,5.117662819484605,1
-5.807986675146553,6.545052573268448,1
-5.999027599845883,5.741285536713049,1
-4.3567902408086745,6.558241771710848,1
-4.700366035721813,7.704873989827332,1
-4.023388858912697,5.398318290946772,1
-6.569361468960858,5.392377248574986,1
-7.96804212806169,4.40508026902932,1
-2.9290603765977283,6.841262982672291,1
-4.735673787584741,6.639218791721606,1
-7.243246880149625,4.747882187560802,1
-6.837312387240171,3.8378545570571942,1
-7.637419331964722,5.083569821466197,1
-3.9914361474532027,9.331181693807569,1
-6.319656215494726,6.072388288373779,1
-5.493473494764903,7.7817735181570695,1
-4.847310831780604,7.9847811865933425,1
-6.598477938541275,4.4273546332865035,1
-8.739520890610345,3.4920075896071743,1
-6.101458217792127,4.371420986872117,1
-8.18921499585782,2.58622806391709,1
-6.858411452625538,4.146816829442766,1
-5.5755318036084445,7.213222240277003,1
-6.723682345139961,4.0050334057459365,1
-7.965049333047592,5.079931162085603,1
-5.558528066211117,8.040119527379993,1
-3.760372218625344,7.6148551985970405,1
-6.206877767996076,4.939555947301318,1
-6.469537885311636,5.771538193491659,1
-6.168724271838035,6.663676266752525,1
-5.813677601122054,6.417863467691752,1
-7.911982841494071,4.87870336853177,1
-6.465213337737175,4.385607060046045,1
-6.25498592685004,4.866515282180455,1
-4.268994145474756,7.6592995082402755,1
-5.1990387715835675,7.5915789472564095,1
-6.126216011983031,3.9711577515855274,1
-4.174365399019157,6.365847929062844,1
-5.615586827393161,6.839588842475664,1
-5.384603352961024,6.025637406371841,1
-6.5675432889174905,3.127599538486221,1
-7.36408357036965,4.091628136474864,1
-5.632989823184011,5.839646839095881,1
-7.425559865625413,3.343461637569328,1
-6.2792450837194735,6.248193568140523,1
-3.40889457214649,7.671207257407356,1
-5.360645708020528,5.7526892572950965,1
-4.746142169463503,6.90399516746006,1
-6.687956441483901,4.969325781637956,1
-6.92774486762692,4.074497349713725,1
-5.307035221861275,8.61931018385986,1
-4.474147207015605,6.214940785912234,1
-4.23303097671044,8.842072477098498,1
-5.421641698899743,6.324648566033859,1
-6.295867373757852,6.71707551091193,1
-6.934531242607813,7.409522536224813,1
-6.707840990565526,6.353943776392796,1
-7.047008544757006,4.916544134984957,1
-5.389492336373019,6.9424715921935345,1
-6.388504169368749,5.038909782504723,1
-6.8381481254647705,6.398056852794825,1
-9.165468132414105,3.6889011879353175,1
-8.14951233561622,3.2211134531773236,1
