feature_0,feature_1,label
-4.94355751837173,0.7145235461371839,0
-4.797475402737664,-6.424929520941725,1
-3.3083864175561994,6.960456498043294,2
-8.986690491467524,-7.568655500283647,1
-9.12798615088036,3.293614339521466,0
-4.116120008412969,7.217821891402229,2
-3.209403115988051,6.850450130391213,2
-8.477241194938816,-4.643715734354461,1
-3.9878601101262476,7.594650721224616,2
-6.926360560045245,3.756800931177729,0
-3.309870865916275,7.276101330323258,2
-3.7099136113671807,7.725298907250189,2
-4.883472304514538,8.211314280072747,2
-6.598994184852669,-7.799163487756397,1
-7.01079490260308,-5.935320098103312,1
-4.9248364979717305,-4.069738552867232,1
-4.10603005957449,7.020644675534711,2
-3.7884905524143724,7.571417564124974,2
-4.006542547485728,7.533072756812525,2
-7.025682492081934,-4.183197619841363,1
-9.32695009528179,3.270164799330061,0
-6.167419867986604,2.630082047974378,0
-6.722933111558016,3.356419299033387,0
-9.603083195823748,-4.270661766240565,1
-10.073428786078473,2.7903147748732042,0
-7.308193926146726,2.8544601248598553,0
-3.2673812776197377,7.653516536387009,2
-4.12676242071236,7.009028019522734,2
-6.718642415464415,-3.9108120077064807,1
-4.641429485633729,-3.336333672725747,1
-8.833802727164116,-3.337743651509039,1
-8.83000859126061,3.680817416084917,0
-3.7338548294287883,6.265130007450425,2
-7.048148274504104,-4.399536059840797,1
-2.565419435204591,7.471489310317342,2
-8.010713637838622,1.1587594181251761,0
-5.738740681109079,1.5018303146137213,0
-3.050886812781721,6.764395349983646,2
-8.889450518022386,2.747777507962831,0
-7.473086157889271,0.8353270814502884,0
-4.134578232015332,6.363116869243711,2
-3.455729012123126,6.977972749919805,2
-2.9731223773308164,7.195694221989701,2
-2.3994238344663126,6.570231544413361,2
-6.342676853825896,-4.50272127750341,1
-8.222731983755361,-7.003999977426078,1
-8.067375079409674,2.9715166738501138,0
-8.18397778298706,2.2625209896483307,0
-2.8069630611141667,7.579984383431802,2
-6.698705910410373,2.35494184352187,0
-6.459329980236615,2.068489973665614,0
-6.845275349234369,3.2683424068677756,0
-6.968157485825744,2.0546620908983373,0
-8.578889357719458,-3.1732169731788056,1
-7.104671110978935,2.276822605222794,0
-7.979638380927968,2.224812152388275,0
-7.99669196264914,2.9322936828347097,0
-3.6821842499502773,6.03335457746276,2
-6.786740606663184,0.26394563556055917,0
-8.145141455444687,-3.107565186476423,1
-9.819306854472874,-5.518527419562627,1
-9.068957232263259,-5.097976445548742,1
-2.9005043457537965,5.277908768700065,2
-6.3629395269712745,-5.883119520043472,1
-7.885994071315652,0.17807246627857065,0
-3.943917570589058,6.91678615214164,2
-2.536221305993348,7.911810324588557,2
-5.104477099917366,2.404299085678717,0
-9.5467803148532,-5.323241115316719,1
-3.6519758097776895,7.214763947418831,2
-8.310918971263371,-7.095238994138489,1
-9.301362184427287,1.0538277394225717,0
-8.217293107003341,-8.581908346771712,1
-2.509925114449134,7.882616127998507,2
-7.534804272977249,-6.6283944608658825,1
-6.149316676007816,-4.036489078831725,1
-8.648383982786514,-5.684028030469565,1
-7.578406088349693,-3.4544127592099194,1
-7.266966091899235,-7.897755873366034,1
-3.0530869755645518,6.472439900981479,2
-9.405469873649402,-4.376443022128921,1
-8.211683030486306,2.9297946187048702,0
-3.2790899491200114,7.102721231543484,2
-5.747080525158373,3.0096817419925332,0
-8.052124664017269,2.7377864019661393,0
-3.034672127987241,8.193367888713153,2
-9.036814205605872,-6.490244810775907,1
-7.689963610947683,-5.110446733126712,1
-7.844802256262674,-5.16478536676315,1
-6.047603261572698,2.0310188471171355,0
-8.74184171258295,-5.537708959579811,1
-3.631954665276016,7.152283835971781,2
-8.260983506156048,3.097158108803102,0
-4.221293834215089,-5.036057099192779,1
-7.579826038138781,3.329697402156464,0
-3.071498815640874,7.182540982246805,2
-7.333836950420803,3.4690963068135754,0
-3.8604187081621344,6.853434416335813,2
-2.9880331473966697,6.123522514349123,2
-9.021111966241207,-5.121355840706106,1
-6.442520073699947,0.5342718390075087,0
-6.6253021268981,-8.528572872211857,1
-7.087888284221431,1.0280969452059021,0
-2.4718029267386337,8.799570845990813,2
-3.905782088127273,6.59399523879089,2
-8.445816505526832,3.8632144336451835,0
-8.417958560240839,2.7830548779370976,0
-3.3764064628963864,-3.8348187336619515,1
-7.675713018536082,-0.6576924100858479,0
-5.8510075921515465,2.5321667118812825,0
-7.187601274639389,-3.2137556061985517,1
-3.45771525764943,7.70074192802847,2
-6.245278739913662,-4.25639690155463,1
-5.234038252229133,-6.723051014068611,1
-6.724640775953772,3.613850574475843,0
-8.751780095789986,-4.633632185743947,1
-4.6006915864418065,6.154513299151324,2
-3.225598085599541,7.37146975657169,2
-5.743120102241432,-5.90486873719457,1
-7.4160177117298876,-4.13375163419179,1
-9.045238791827314,-7.824256554219854,1
-9.565073585806212,-3.3160622302649085,1
-3.5889966894356498,6.136040546457583,2
-9.334920339087912,-5.197795482149081,1
-7.7381223927060825,-3.1097330483770387,1
-7.176569118913672,-6.061627425423374,1
-4.0126128513632215,6.795902808181086,2
-6.315170306445038,2.376718196175654,0
-2.680550080497507,6.617484648276699,2
-7.732500592655311,-3.9778535682990257,1
-5.960872800692257,-6.677258736328362,1
-7.452908638669066,-2.6093529334391956,1
-3.0081153270813608,7.485616746387186,2
-7.817687289681649,2.79249846826663,0
-7.2147627181976155,-6.8963419590583985,1
-7.773178226107768,2.1534110713529655,0
-6.8191705613823315,1.291438357253825,0
-8.347777638396776,2.353049958642764,0
-7.986867655096511,1.4011393741308038,0
-7.163290227481113,-4.07971636915493,1
-4.991213392283621,6.465655851322741,2
-9.381319239845626,-6.424802017649644,1
-3.337472461176242,7.547914715008881,2
-2.659897774083308,6.598108311319902,2
-5.372000093136276,1.8796284115340636,0
-8.934718296936861,2.548692387583116,0
-5.661267599148877,3.3365596011688954,0
-7.578508440744533,1.4806680688214002,0
-8.457877656092954,1.9631406241567066,0
-9.707893382325734,-7.739464658621775,1
-3.187785594616051,6.457308281446058,2
-3.120872959347316,6.589464240312157,2
-2.173218274834194,5.999985655019334,2
-2.3223477360708866,7.632558952641531,2
-4.8321355806023245,-5.65798417080855,1
-7.523459586592713,1.5895572168576317,0
-7.503480747230504,2.8015215576253185,0
-9.247574659640657,3.0699651405880206,0
-8.5878433602988,-8.27253528187561,1
-6.242443237773076,-1.770805471043949,1
-9.950684716406197,3.72057947052642,0
-7.890507213932287,-6.54490858861605,1
-7.372099988128231,-5.365398668863032,1
-3.917328951760715,7.477914252898355,2
-8.799549826955388,-3.7310913977809763,1
-5.919520377979804,-7.637200393758187,1
-2.4708451177609114,6.862921554648885,2
-3.0629106709061586,7.332604466369654,2
-4.919528657739198,-7.319056372503455,1
-3.9936939447821667,7.413539086003496,2
-3.9645176762615693,7.310830444026904,2
-6.93356015573679,-4.650760545957713,1
-3.9442630420095672,7.704169005954321,2
-4.1972879277045685,6.540200463219924,2
-6.060596635734341,3.3916703790996334,0
-5.570258756064044,1.5010438651068005,0
-7.995981328318731,-6.836100327028125,1
-6.8593575216307165,0.9474347230290152,0
-3.5222925313615443,7.767018066565575,2
-8.469488982797776,0.5344606080268013,0
-7.705442019084336,2.3584446663796643,0
-8.744161507083245,-5.979499661116316,1
-7.5013149622591095,1.282467192490792,0
-7.4189354926371225,-7.2646001015115305,1
-5.673390783462833,-5.1895732688387834,1
-8.257000663261618,0.6807132483004799,0
-6.791389705571528,-8.252369558442147,1
-5.355183372914839,-5.558674082830237,1
-8.353359909351193,1.5419342943083705,0
-5.661883683942624,-7.759266965103565,1
-7.03145761131405,1.4501684935481476,0
-8.142552402839266,-5.039544082892785,1
-8.895928321823481,-7.031240910702495,1
-7.983062529152901,-2.3082086325892734,1
-7.924577166944372,2.415528940323508,0
-9.903577934189304,-3.4515350558082813,1
-9.333555512250847,2.74687242783054,0
-3.818852354158142,6.84880589940058,2
-8.755850147057616,-3.36833719171866,1
-7.060106985907609,-0.56301834384062,0
-7.659592103135645,-0.23422808705281595,0
-4.253827697811788,6.3438821281893025,2
-7.800731480067673,1.9352254963431144,0
-3.320567193788328,6.960320034869485,2
-6.607321394789084,3.7675276296644995,0
-3.462154487056331,6.800122880089609,2
-3.026994999968718,7.717266973485411,2
-2.360456705424504,5.98627076073389,2
-7.339677502189698,-2.7961456952120174,1
-9.8343027205285,-3.8598765773946773,1
