feature_0,feature_1,label
-7.61285981284505,1.7590486330651767,0
-7.1113071777899295,-5.417893259934198,1
-3.469046786914369,7.838390832526141,2
-2.0197203727222997,7.1097342787425655,2
-7.92966081841776,1.3271603333053832,0
-6.927438795727759,-5.232984685471826,1
-7.117459826933212,-6.503636611236412,1
1.7297345317510842,1.4862229036788972,3
-2.2292221133987287,8.154830493127424,2
-4.924810726441285,7.566082883404681,2
-7.713532098190367,-5.118248298198794,1
3.8767849292170835,1.0058936954369557,3
-7.46553055786531,-3.6259777773556205,1
3.689725333444639,1.172663023482733,3
-6.845363571087139,-4.601595105313847,1
-7.787593756965565,-5.274211579040452,1
-2.809118571595504,6.027136097896264,2
3.323790757499287,0.550208153598544,3
-7.8333525609909564,1.5106343532914315,0
-6.009679063948307,-5.2329320467679015,1
-4.043905303278016,8.130980702508056,2
-3.0437684910078486,7.616438839394331,2
-3.1840774824608826,6.5366537753993565,2
-7.451502772103338,-6.821824984855285,1
-7.324964769532437,2.2106915981527986,0
-3.7654738813656667,6.619782208306854,2
-4.687346780429395,8.57354717916652,2
2.7083241713158346,1.216796824236611,3
3.518268285775088,0.9477129274698152,3
-6.551573689072045,-5.1888502680557345,1
3.1116569638857183,-0.7480325063693738,3
4.59854410280453,0.020169404616066755,3
-8.612728346998619,1.0837104136596347,0
3.907874840133211,1.6273606472115802,3
4.755829032885334,-0.12651822429215298,3
4.463785772108634,1.931384228197412,3
-8.568028106491427,2.145528123185859,0
-6.109104768053692,-5.711627909328874,1
-7.763302921005673,-6.167648023674719,1
-7.65531681843922,1.3466425012548737,0
-7.485200968188597,-4.345676608683099,1
-9.31447841994735,2.0549075463647157,0
-7.710802605370201,2.2136796770513074,0
-5.775482474332582,-6.026510592875718,1
2.185594310062391,-0.14467477346070712,3
-6.636963872110942,-4.421419928130441,1
2.2245724749172044,0.7742375514198894,3
2.699868893329861,0.3605950530010771,3
-6.6500971801588955,1.129312038390512,0
-3.763516207481989,8.538043451020776,2
-4.399684588627876,7.178237874757338,2
-6.578768571761933,2.144220946894572,0
-8.697884751095113,-3.9039294599837224,1
-7.804393301054925,1.847360240173063,0
3.2752415439701132,1.053077063495178,3
3.094524629991297,1.191515806107753,3
-3.9829360306285904,7.477311736062171,2
-8.521526795154376,3.271866516858929,0
-1.7074001213477676,8.081393097010478,2
2.06554393992468,-0.9212863341929294,3
3.3437785310826893,1.2533806352612387,3
-7.5975107595179,-5.874655493312,1
-8.114727211754936,4.498804441079343,0
2.8201600531448054,0.7290782439814565,3
-8.132389663499062,3.553360952033617,0
2.571103755474069,1.0497109953961932,3
-5.832283453688059,2.896983187017526,0
-8.018752625667075,-4.656307114516633,1
-2.5041249181374448,6.652957469217433,2
-3.3129844253309457,7.655695692313911,2
4.348609316404536,0.3930373991223976,3
1.7462323562261377,0.8669535379034051,3
-7.3131063681114075,1.205706005185451,0
2.623088885204392,-0.47494543000500045,3
-5.880821749678908,-6.023333919122709,1
3.652225285679387,0.3801779942270882,3
-7.321385902542034,3.1881152096769334,0
3.96557383412876,1.4227700712619673,3
-7.432953217422437,2.72666379315094,0
-7.08787618048677,-5.350584308002429,1
-8.623163097586552,-6.173009575955419,1
-8.075325922407393,2.8979874907903653,0
-3.414896513066151,6.581729397236223,2
3.408495919366759,2.333677175028146,3
-2.139658886785951,7.215154160117593,2
-7.740348857618742,1.7399663060207586,0
-6.02766101524125,1.3711633817494056,0
-1.9440573535021135,7.782495330531391,2
-3.6255873047971803,7.219343168414923,2
-3.2517278477613454,8.61234054234188,2
-7.438134946101522,1.7544838590909768,0
-8.49760145244232,-6.0082098160872475,1
2.9529563344250707,-0.4002488363606289,3
2.6471049227297483,-0.9661820367894531,3
2.4186584643096793,-0.2695996873029143,3
-7.536094231904147,-5.1753197053630515,1
-5.6049545692954545,3.3883454850768224,0
-6.723965354724157,-4.282689180732824,1
-7.213489718829606,1.6495763913776422,0
-7.041608063397348,-5.307551260495262,1
-6.6855348572539866,-4.9185992087846735,1
-3.3612945522763322,7.971454802608897,2
-3.353864068745657,7.639467303543654,2
-5.528124467649457,2.3103987256228384,0
-3.8763018331772643,6.328259288744634,2
3.3313912281816234,1.5109520622084789,3
-8.002142801351944,-4.331797996469794,1
-8.149487312036952,-5.145745880625127,1
-6.721935901601647,2.9933215990157866,0
-7.699356894370073,-4.545832095916071,1
-1.6202528506331353,7.0238953745911195,2
2.5494457433630364,1.2991778252696122,3
-7.333861621971313,-5.073882751955754,1
-3.084229214013883,6.912224300473221,2
-2.671196750912446,5.9728395298375805,2
-6.036293645989262,-4.347380078696931,1
2.7361032094006164,1.5368685925829777,3
-7.68495825139488,-5.129160179559422,1
-4.9818491539966745,5.8117677925444475,2
3.469198290786091,0.8794702421425276,3
-4.440499667329992,7.917107998625368,2
3.5593095081701067,0.7165394624301161,3
-7.114083091215696,-4.945333145854167,1
-5.836139043395409,-5.121276554818417,1
-3.202728996384872,5.7407912506194245,2
-7.781324840788157,3.3852770912589216,0
-7.267806559603979,2.724380637452427,0
-4.182718576117848,6.336799149562889,2
2.58937271034915,1.2903414961221717,3
-3.497513617957356,7.8402517595255645,2
-3.294988387782789,7.696250192752931,2
-8.237580292637855,-4.8059840789436175,1
-8.45016314736047,-6.388799157365378,1
-3.001105382925929,6.855732445159978,2
-2.964115894274276,8.135136666763408,2
-7.382983363444279,2.851094803707466,0
-7.912358848278281,-6.068366385783491,1
-7.5346741163388575,1.2024190007610174,0
-2.5612108219349587,6.979257785361979,2
-7.0058537355261175,3.048296506752151,0
-7.565741323780266,2.5599889066024493,0
-7.335708615531747,-4.062531409878433,1
1.6617448454705464,-0.24634447804322512,3
-4.063327359649141,7.164364910580339,2
3.6008889109190623,0.8682313124614972,3
-3.248779056723218,5.732376189856054,2
-7.899025010877402,1.7742664656438498,0
-8.104693036375634,2.973450922492131,0
-1.4391015161912786,6.296524188099073,2
3.7235929960841037,1.3215255771930006,3
-10.1195005705425,1.1848298068602388,0
-8.183780210207024,-0.13440495327627078,0
-5.3712820482293,1.8249831032086261,0
-7.350966255973409,-5.271591632773029,1
-5.692841190672307,-5.319960207766352,1
3.728928547404532,1.574190071960557,3
1.8653751907094174,0.4339711533875148,3
-6.7498341690203,-5.186966956524977,1
-6.10568226942772,-6.064196507557085,1
-7.809535587917229,2.3310736538568246,0
-4.667288162793237,8.000007487153008,2
4.505987203625593,1.9840965504377628,3
-8.242114369166174,3.4045188932663955,0
3.235039398514729,1.602268575792904,3
-3.033116982975042,6.688604882859204,2
-2.9702808042009488,9.075540380244796,2
-5.87057090744324,-6.175088757121294,1
-3.6615250513064646,4.992196798199895,2
-7.223541285809455,1.3273673357092899,0
-6.285457754966966,-7.1106876137221695,1
-8.886939689795282,2.063734468391514,0
4.133720887632581,2.182624359237759,3
3.03638549623581,1.5399284511473175,3
-8.13436118184524,-5.800930993673205,1
3.4929096591100066,1.6620607926645605,3
4.1839419264334206,0.8898103929410492,3
-7.6749916178411075,2.2510154343229294,0
-8.536379861176467,1.469636714661466,0
2.8534433469204474,1.2844012048849054,3
-2.7161504917397488,7.155021013626927,2
1.5777773294509283,0.7595679949816478,3
-7.777264444794683,1.5816111108350097,0
-6.989108264461581,3.0359406135487252,0
-4.34604256178587,6.587101351587781,2
-8.068494362451954,2.2422443253387394,0
2.4432694291128296,0.8700070089084437,3
-7.792763424507593,-6.085634138785007,1
-7.769474348194106,-3.796883093603497,1
-3.7199607650252293,6.544302295243471,2
3.056099954363604,1.7602308361032826,3
-8.223623989151514,2.9214498682751264,0
3.8954361070384977,1.5359337850193528,3
-8.925127771085286,2.58252807331167,0
-3.176556902937516,7.939488876068257,2
-3.136061121189793,6.113210684769947,2
-3.7834493220140963,7.376526131508353,2
-7.805614828770283,0.5301357532129098,0
-2.922088350400476,8.222167717202714,2
-7.017475980649965,2.9482695354083717,0
-3.2047458467399905,7.014709068121956,2
-3.766506708016693,6.466289829251289,2
-8.240333414086443,-5.384045151913608,1
-8.38953482366713,2.609410276021162,0
3.415342972972944,0.6579994313313087,3
-7.032594942524955,2.9606264483019533,0
-3.398269559476146,6.2103491242713185,2
-4.396700194282178,7.7262759171616615,2
3.1907520407647376,2.350871459102014,3
2.032816728329963,1.022000172708623,3
-5.8682339482495784,-5.116607364692909,1
-7.55714799805467,-4.322826899395919,1
-6.7130133466041455,-5.049546484406498,1
-6.894265541038351,-4.805362408669211,1
2.3701208824264177,0.8753009223716817,3
-7.73968888523043,-5.6744488716642865,1
-6.643152912619114,-5.703043124268562,1
-7.153133229043244,-5.389523451609013,1
-7.817779835888596,-5.228905566921978,1
-7.610207488094457,1.6255126703808331,0
-8.15604128298621,2.794593649075056,0
-5.470639891158424,-4.5513187220901665,1
-6.94117222844365,2.554462514422966,0
-7.198518390738526,-4.8170680520566815,1
3.481466158761799,1.3101307737173125,3
-3.457880715606839,7.873405964380643,2
-4.635876564211453,7.157956649422987,2
-8.928794789393422,1.484131526698921,0
-6.749733926111105,2.325164106280171,0
-2.1042898814400424,5.910902521031276,2
-4.70731722145363,8.341959811338421,2
-7.03640468632466,3.994364952157781,0
-7.529963354821486,-5.057934504270352,1
-4.507991998848253,8.063759405055771,2
3.6025204145232586,0.5812821452040956,3
-5.7607330059157045,-3.775589055481701,1
-6.990350202203949,3.2231633593250573,0
-4.297895807000702,7.976778989197254,2
-6.532332591456641,-4.67894999557,1
2.96887990035037,0.7930679174777486,3
-8.067061691942124,-4.682285348032968,1
-7.068999670437807,-5.490995101315145,1
-4.531859124037954,7.643223748880179,2
-2.3218532091696575,6.179997455767044,2
3.091130865870703,0.1779190139622442,3
-7.835203170699156,-6.087422061229175,1
-8.222995239311953,-3.8973129502249932,1
-7.526444632569174,2.0494487832446633,0
-6.905027015902357,3.334928490371353,0
-2.538271502955813,7.863367930893363,2
3.238282917524007,0.0942060382157387,3
-3.691547392823783,7.127101932213388,2
-8.629870608003026,2.636482381593003,0
-7.304579993705428,2.081880068673239,0
-2.279016843572591,7.009570347735456,2
-6.086509940235622,1.3561722789543502,0
-8.02890280798859,1.5857042695965728,0
3.6786946142924832,0.9383139646886073,3
-2.6845801410962804,6.889744011633467,2
3.757732304940718,1.7179482120117182,3
-3.787160496062049,8.727689718796054,2
-7.515690035640703,-4.853617234704731,1
-7.180940333373338,-5.5397899524155125,1
-3.5090127895341134,7.092827842928368,2
3.636922953193111,-0.22538113229854928,3
-5.905028544084171,-5.553190415609081,1
2.839626301452599,0.3779856862395782,3
2.966313042421234,1.7444328972812726,3
-7.542828768140959,-6.707804316352078,1
-6.960273494090284,-5.48497624911302,1
-6.4857553780976325,0.8741051698871334,0
-3.2297387774390245,9.04574235325118,2
-5.727191614132378,5.964308958635083,2
-7.113615369178248,-6.213578930365391,1
-8.787534897567628,1.994428448498877,0
-3.460294743983691,7.086566980053388,2
-3.9865373397007016,6.593818314050223,2
-7.9793735844459945,1.6379862895190112,0
-6.2793972925345685,2.783767844791741,0
-7.378110486631578,1.4460932516167189,0
2.3088510059641743,2.398974351137383,3
-6.551981770482284,-4.880970859501814,1
-2.746507608029221,7.153529046774075,2
-3.0086116279765247,7.446258073465939,2
-8.682498099618101,-4.872276997138134,1
-6.409234494749622,-6.5566791796260375,1
2.445205448019399,1.352837066944468,3
-9.03076392699765,2.8189213275624723,0
3.68104864750872,-0.14401113769978446,3
-8.978222596943644,-3.99609632417284,1
3.481132408579326,1.1858983660771427,3
3.5317943863501693,0.40666929619432834,3
-2.948168904604847,8.495750083474192,2
-8.107690369623787,2.8473870206539726,0
-8.217707789187548,3.536113383845211,0
-3.53103343664686,6.1371692580932615,2
-6.188602370290038,2.2124072167842397,0
-3.1121899278112912,5.954064695648013,2
5.800711525468685,0.29912745154813236,3
-7.571309337214088,1.7509500083299945,0
2.0483597998830834,1.956160893200737,3
-7.7904939246274445,2.214575035642714,0
-8.374345233255747,-5.251752784045351,1
-7.467455371631947,1.9544054206976915,0
2.645405871981362,0.9940184124080109,3
1.9191215155685313,2.307584399546414,3
