feature_0,feature_1,label
-0.6399779713740043,0.24252680454553582,1
-0.9567791618190701,0.06664719400491939,0
-0.4558781814769114,-0.8860684268123719,0
0.5353158521100834,-0.19629439340110838,1
0.25447466843303124,-0.4151446535586965,1
-0.12913731262146266,0.5716612904904514,1
-1.1037726467723386,-0.04351064727170066,0
-0.17455249294632386,0.5684148564505181,1
0.9232081488864042,0.4743653406766382,0
0.40415146577615924,-0.49038253078435445,1
-0.5715469190656083,-0.9455301880600815,0
1.134171645964295,-0.25689139259761923,0
-0.6913506168342709,0.5450566476492811,0
0.5424970614586904,0.24082966868254368,1
-0.46517008087090905,0.029415724104135725,1
0.7396530411918504,0.43538972724253394,0
1.07513073832134,-0.40546609664019045,0
0.2169559328590574,-0.9994574217551698,0
-0.44584402472473655,-0.764226435640209,0
-0.41076388563209076,-0.4110910346960221,1
-0.28108251713084337,-0.5600555979889632,1
0.018369607746690282,-0.9889258371149231,0
-0.5868659938318753,-0.09603993385847065,1
0.31767306366959025,-0.907934548406761,0
-0.6243815259093504,-0.08257548842290875,1
-0.362973500898644,0.4160500234865475,1
0.7681391782377076,0.2588208634161949,1
0.3390124663573005,0.5573443131757634,1
0.9922596788623788,-0.3397539801040065,0
0.8687562964317584,-0.30979287018584223,0
-0.09352230114295035,0.58183514143527,1
-0.9566790692380616,0.35725849230971124,0
0.5621955458619536,0.9046128687967286,0
-0.5646037316885725,-0.3687258866797115,1
-0.8951424782567214,-0.4366801173273256,0
0.04183058294663028,-0.48268964365105627,1
-1.1490327942970975,0.27814385487552995,0
-0.5693043645421222,-0.048052341841070635,1
-1.015584847283586,0.49383539943717525,0
-0.22416399861593217,-0.529917758009521,1
-0.11745855543343448,0.39902619012481755,1
0.8046551797075374,-0.7760864644033101,0
0.7244366872046025,-0.7912290820183004,0
0.323914482622452,1.017350911433113,0
-0.9008571419864438,-0.17854003572963978,0
0.38065697151514066,-0.8614429970119616,0
-0.4206140529936827,-0.9743820882158901,0
-0.06642658091842442,1.0323776253069126,0
-0.20643007943906347,-0.5782090686553615,1
-0.5298946451559797,0.6612046157987765,0
1.0543025164408288,-0.11810968154780606,0
0.18259483105392801,0.5004644656679096,1
0.23155191413832749,-0.5208827160411622,1
-0.024593650170238526,1.02950117952855,0
0.632844275043619,0.12661000127986993,1
-0.6438904616674864,0.828864034200356,0
0.048497446380527914,-0.9155130775928447,0
-0.11435387083672076,0.5937816120506597,1
0.570874168537727,-0.8861318700497003,0
-0.917444050893885,0.3461848791916805,0
0.12248771415808203,0.4932281732913566,1
-0.5854922261996897,0.3055838742076325,1
-0.31356234612852635,0.9131445059605293,0
-0.6180261145711595,0.9426644823048976,0
0.6351118406985132,-0.22804948017937227,1
-0.9703232891587186,-0.2525792798305353,0
-0.5476916895570595,-0.14623690897354438,1
-0.5634947437779063,0.5287871435101951,1
0.6685778607174192,-0.008420559340094017,1
-0.9109334286709967,0.426082420267782,0
0.30506496111034587,0.45698329882760863,1
-0.23318910879134436,-0.992790447050541,0
-0.48457625917222996,0.5552378221955936,1
-1.0530431642569626,0.3660421407518103,0
-0.028822937668499526,-0.5989283363474408,1
-0.16734131971105992,-0.6223776957771523,1
-1.0309146857763563,0.080454828155542,0
-0.015249549542270563,-1.1498010901606084,0
0.41574157496602887,0.5291168975229359,1
-0.6401171402521821,-0.09990466302845677,1
0.9033503391078117,-0.04926180415418897,0
-0.23105056879846797,0.7208469195166166,1
0.9740354703343764,-0.16774684860263095,0
-0.6980609599235583,0.2662252572309513,1
0.06014756538303506,0.9262533909946242,0
-0.4003158224558818,0.5050004713328343,1
-0.04194355467436603,-0.8575617452606139,0
0.550074017178613,0.09336100166935882,1
-0.2400538110364524,-0.8582900863236277,0
-0.10362181338615095,-0.9174385593653034,0
0.9127311853455138,-0.14623997318916576,0
-0.994395618427303,0.05947243117943417,0
0.041640737719266074,-0.6054465121526085,1
-0.5945326611778973,-0.30398470803884003,1
0.6258055385488784,0.6917181422601408,0
0.5578076234765524,-0.8949705967222147,0
0.5773071302741009,-0.11785678055439502,1
0.6671729217766217,0.7771175432447722,0
0.33402705191428317,1.0702508816322542,0
-0.7974728387581745,-0.34510737724760854,0
-0.9793129766936937,0.27038681592598074,0
0.15513505812466194,0.5161248966507167,1
0.2381126231357449,-0.5058132749547367,1
-0.14956240536028667,-0.5791601867470298,1
0.576498789378972,-0.8688327720909814,0
-0.8175385709839535,-0.03405851102594283,1
0.3133724799152628,0.03553593699321854,1
-0.44009581449619617,0.6482630265176982,1
0.3792751316991373,0.5437459743631823,1
-0.6116676702888149,-0.22081249220143828,1
-0.42276699637907134,-0.3774161974339799,1
0.09208541235337853,0.5843709198429518,1
-0.20353609305619208,0.9878348060915652,0
-0.928982643145002,-0.4349033141400416,0
-0.1747437206677331,-0.520059036309483,1
