feature_0,feature_1,label
-0.024755374491304744,-0.3963731380990044,1
0.3734503253641724,-0.09432128713867352,1
-0.6541600170210774,0.7755055761199391,0
0.3922226631179019,0.05217858777783129,1
-0.2721192264052493,0.16067609543301564,1
-0.2702837995457028,0.3236945704496316,1
0.08278049227968685,0.33718063438422485,1
-0.11351699854019406,0.39254710675059173,1
0.7601411634807494,-0.5959787370049716,0
0.059671186593536964,-0.40341170719811525,1
0.5386410235346653,0.8469159597478475,0
-0.7142839651291988,0.575538294323561,0
-0.41448475728152345,-0.047180922369041624,1
-0.3536129320006262,0.24517771833844665,1
-0.02914153539635798,-0.3979726181540876,1
-0.27618192558449495,0.9220728892766388,0
-0.6821977261317785,0.7302766262482503,0
0.3142191579192157,0.1715236665571277,1
0.47482753474130057,0.03427845549219176,1
0.31910643148184653,0.16443323621583064,1
-0.06313553396598252,-0.39441688346704146,1
0.2538357320180869,0.3309494794971023,1
-0.16241579094451825,0.36709977126401944,1
0.4391069972663142,0.16000749112084045,1
-0.9613440983336544,-0.13772825847623585,0
-0.7176665612074269,-0.697473939408418,0
0.3506988432821948,-0.9531899672955773,0
0.9367414693142009,0.3632861907280206,0
-0.9407566792805583,0.28763282606799295,0
-0.8320858247396017,0.5946685560561042,0
0.3380692255823225,-0.24546943825462658,1
-0.9402535336266615,-0.3109116837196088,0
-0.11369772112919486,-0.3424284823555324,1
-0.0017908855296597248,0.9349196853522217,0
0.14028645693692535,0.3287596405628834,1
0.15281200688381874,-0.2640012339239698,1
0.5222989269923356,0.7697652666315098,0
0.11917636285423358,0.9947806416262415,0
0.2180478113188212,-0.3344219309292206,1
-0.9113001691945068,-0.4002937729894399,0
-0.7251204301106378,-0.7031375936128306,0
0.3817213468227514,0.02252611412580184,1
0.20436326549307832,0.2607004415247304,1
-0.12318317095601387,-0.36667919730753573,1
-0.7844461657518025,-0.5637835916029199,0
-0.15054031795533696,0.38687545059058226,1
1.0225178534677712,0.17884469609076575,0
0.22279852730761573,-0.33072881872047,1
-0.668400147691345,-0.6978201311583302,0
0.19057420628543925,-0.9623444727916618,0
0.1533007959526515,-0.4395030275098142,1
0.4478301881382235,-0.10579522430893144,1
0.4441240894147793,-0.023669987606924965,1
-0.32572929884440244,-0.9449776889773593,0
0.5768712485856492,-0.8342951582950722,0
0.969058848174745,-0.2989044020246946,0
0.6046208209185838,-0.7444998092763693,0
0.0035192880415238614,-0.4145542214772355,1
0.07392631151547219,0.4167901784931615,1
-0.9688882443700563,-0.2725601961075195,0
0.10673785723453207,1.0487782415646705,0
0.22993547241146844,-0.36492430851828267,1
0.9580507585355948,0.17271005138190215,0
0.3306315717940365,-0.2663503916756248,1
0.10317897142797375,-0.4635488301763756,1
-0.024531130377813237,0.9841500976094832,0
0.3835394595764255,0.17378414643087145,1
-0.23753726311126477,-1.0088492674175258,0
0.3326222363537196,0.13371366241925492,1
0.9706006314889396,-0.13389561875518474,0
-0.364102717895781,0.008208661416956031,1
-0.8172307454297421,-0.5309697994272564,0
-0.2015356219711757,0.9390641645224885,0
-0.24110809612163525,-0.2994703342613671,1
-0.20363324241643097,0.35550167134905786,1
0.23003295636043505,-0.36447123519165936,1
0.05850620196878119,0.35603874026326815,1
0.2451171403288352,-0.32723500213646284,1
-0.14017606824751205,-0.3421174306472125,1
0.41944778739893246,-0.0273550620506654,1
0.41947190732052736,-0.010781517875099095,1
-0.4030971305053645,-0.07660765725580959,1
0.37072592996279635,0.10397041961868075,1
-0.23667539198630028,1.0279155424554036,0
0.6368602857882487,0.7630869057779465,0
-0.6985578593436078,0.7298230269266985,0
-0.1594345197326242,-0.9992190905936846,0
-0.16525859033135112,-1.0055968285630237,0
-0.8711598131124191,0.26544429004824477,0
0.8832605503967621,-0.5602111272703622,0
0.40040964993347367,0.1009669359678594,1
0.9289767856287037,-0.3575916784978017,0
-0.4113664478662481,-0.14205139819799484,1
0.5851838793716813,-0.8896326694503308,0
-0.05087280513210174,0.442883450275445,1
0.3792324525582437,0.09564603689887809,1
0.21410598324871663,-0.24814151033553658,1
0.3439896914420351,-0.0873009623659382,1
-0.011699016148142784,0.3514710413527799,1
-0.9295732138387336,-0.2333280501052945,0
0.9980626654329771,0.1520851632164535,0
0.13625191824513108,0.2897334119940074,1
-0.3188501496895848,-0.11154025049743532,1
0.1698181728311392,-1.0027212394968388,0
-0.9326283289970302,0.4184971299350907,0
-0.9972975248208437,-0.22857095986675258,0
-0.3375446624423804,-0.3394853986344831,1
-0.0015089341777742484,-0.3840082778117854,1
-1.0111694082925378,0.05583507494820767,0
-0.032503274253536,-0.4168070553108086,1
-0.4399089673143598,-0.8827815474266371,0
0.4222495575216384,-0.9889999940991981,0
-0.30014377179972623,0.1568453814843307,1
0.911673484044859,-0.052194251261274895,0
-0.8695434872079714,-0.436300272822472,0
0.22218588224474917,0.28196721486436765,1
0.9404740622612935,0.16864162027477297,0
0.07389868170974036,-0.41404488525595934,1
-0.6119012988916096,-0.7897442264083644,0
0.6356373318690434,-0.775763930727459,0
