algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,1.4942109361673734,0.21814119811658828,,,1.0,0.0,0.00021828015645345051,2.8895947097439073e-05
interval,minkowski_p1,1,0.01,1.2617826808574684,0.13384418082015198,,,1.0,0.0,0.0025434176127115886,4.686097747074342e-05
interval,minkowski_p1,1,0.05,1.3785403430312237,0.14326031043475151,,,1.0,0.0,0.001984866460164388,6.182096853419105e-05
interval,minkowski_p1,1,0.1,1.4061981948715403,0.18191503732816597,,,1.0,0.0,0.0016875108083089193,4.2581537461949164e-05
interval,minkowski_p1,1,0.15,1.3128176697459222,0.1074869230448798,,,1.0,0.0,0.0014090855916341146,2.9711950823300445e-05
interval,minkowski_p1,1,0.25,1.5537306109549107,0.16619041951568816,,,1.0,0.0,0.0013205210367838542,0.0001953818686260656
kmeans,minkowski_p1,1,,0.6968806368368791,1.1102230246251565e-16,,,1.0,0.0,0.0009243329366048177,4.674345805666905e-05
farthest,minkowski_p2,2,,1.0483205001381581,0.1771561516418255,,,1.0,0.0,0.00021225611368815104,1.5491574233487598e-05
interval,minkowski_p2,2,0.01,0.9388853723052787,0.12300301037617076,,,1.0,0.0,0.002597808837890625,6.346724668025376e-05
interval,minkowski_p2,2,0.05,0.9236748590492999,0.09320636910749693,,,1.0,0.0,0.001999839146931966,4.990296722734355e-05
interval,minkowski_p2,2,0.1,0.9814147160657188,0.09476589919212089,,,1.0,0.0,0.001707299550374349,3.8061788604391194e-05
interval,minkowski_p2,2,0.15,0.9764568785632793,0.13217790570397414,,,1.0,0.0,0.0015950202941894531,0.00017816372381096422
interval,minkowski_p2,2,0.25,1.0695958001223949,0.14817792927479823,,,1.0,0.0,0.0012047608693440755,3.9734477948886295e-05
kmeans,minkowski_p2,2,,0.6968806368368791,1.1102230246251565e-16,,,1.0,0.0,0.0009250799814860026,6.098847706948128e-05
farthest,mahalanobis,,,1.0087236935292856,0.13890037952736015,,,1.0,0.0,0.0002105553944905599,5.878757361696657e-06
interval,mahalanobis,,0.01,0.8795624357864628,0.08059240821338884,,,1.0,0.0,0.002565288543701172,7.149265379440423e-05
interval,mahalanobis,,0.05,0.9443133279295332,0.12869790663007832,,,1.0,0.0,0.0020093441009521483,5.793621837465073e-05
interval,mahalanobis,,0.1,0.992646844708064,0.09707312444567207,,,1.0,0.0,0.0018867969512939454,0.00021031980597188322
interval,mahalanobis,,0.15,0.9889862528474158,0.1316734454188578,,,1.0,0.0,0.0014633814493815104,4.742639304524903e-05
interval,mahalanobis,,0.25,1.016385173828804,0.16026009986852974,,,1.0,0.0,0.0011881192525227864,4.9662055245011426e-05
kmeans,mahalanobis,,,0.6968806368368791,1.1102230246251565e-16,,,1.0,0.0,0.000919644037882487,4.963379836365133e-05
