algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,6.2850716174470405,0.10579766973678342,0.8043985032034515,0.0033061021922407554,0.9954011912047958,0.005658486254467861,0.0005060990651448567,5.1621850354244416e-05
interval,minkowski_p1,1,0.01,4.793073869780098,0.4375757410360613,0.8061775140376319,0.0019431017836262102,0.9992924833812755,0.0026472847827155224,0.009638833999633788,0.00020630977798356725
interval,minkowski_p1,1,0.05,4.763679107667334,0.4514950791875172,0.8065518851059317,0.00037339525296013716,0.9996440877018049,0.0009074018768122934,0.00693209966023763,0.00023960154891899943
interval,minkowski_p1,1,0.1,4.999666887538069,0.38648120712451944,0.8066145838937083,0.00030773612810196146,0.9998220438509023,0.0006658509397927362,0.0055413405100504555,0.00019026558419376566
interval,minkowski_p1,1,0.15,5.794617025253277,1.9371067739835046,0.7832237228656272,0.05905076266199669,0.9544006276470789,0.11373291990992189,0.003958686192830404,0.00013875673086429215
interval,minkowski_p1,1,0.25,9.651339947350518,1.6745510337526364,0.652107800200616,0.06433799658242097,0.7124211702617862,0.11648241976133641,0.002548408508300781,0.00012589178885885223
kmeans,minkowski_p1,1,,2.671088418200961,4.440892098500626e-16,0.8066968298334861,0.0,1.0,0.0,0.05019783973693848,0.04414483102016497
farthest,minkowski_p2,2,,4.664738996230122,0.16269542819593563,0.8061392742959004,0.0009367273515147785,0.9985785019721198,0.0021436701490145597,0.0005245526631673177,1.4927584215378373e-05
interval,minkowski_p2,2,0.01,3.639530891297026,0.3167170117209573,0.8066968298334861,0.0,1.0,0.0,0.009256267547607422,0.00025490272448837835
interval,minkowski_p2,2,0.05,3.68891024847324,0.3435344781387813,0.8065518851059317,0.00037339525296013716,0.9996440877018049,0.0009074018768122934,0.006605402628580729,0.00017331500133769794
interval,minkowski_p2,2,0.1,3.7206033771221354,0.3297242937230389,0.806489186318155,0.00041986215517694113,0.9994661315527072,0.0010677368945853692,0.0053559144337972,0.00016953208847417353
interval,minkowski_p2,2,0.15,4.638142229307989,1.4507282859433783,0.7872461751186306,0.048733382880478404,0.9594879456603238,0.10130279626537199,0.0037607669830322264,0.0001247873884447549
interval,minkowski_p2,2,0.25,6.755861028737404,1.788238130477353,0.6895264915205123,0.08524754897312689,0.7787634715006413,0.15807496239028,0.0024396578470865884,0.0001214838364744876
kmeans,minkowski_p2,2,,2.671088418200961,4.440892098500626e-16,0.8066968298334861,0.0,1.0,0.0,0.002522563934326172,0.000866877336658558
farthest,mahalanobis,,,4.800565459175329,0.15133629070509197,0.8056484748778644,0.001134533786388862,0.9975129162424347,0.0024690725697907104,0.0005227883656819661,1.4030541186999016e-05
interval,mahalanobis,,0.01,3.649765480599578,0.26836362612085873,0.8063569889673594,0.0006378129091948081,0.9991109353642905,0.0015896875959104792,0.009383630752563477,0.00026403523354728256
interval,mahalanobis,,0.05,3.583472912575158,0.3793038733531375,0.8066968298334861,0.0,1.0,0.0,0.006581560770670573,0.0003946437574039701
interval,mahalanobis,,0.1,3.7130657245372953,0.37775008528150383,0.8066968298334861,0.0,1.0,0.0,0.005313269297281901,0.00014699165383219608
interval,mahalanobis,,0.15,5.014609907655878,1.831948968259734,0.7637202124598119,0.07242905181562158,0.9121731849353051,0.14489684665297822,0.00414430300394694,0.0006672870837757192
interval,mahalanobis,,0.25,6.5357492032533475,1.416988520271121,0.6956887279556435,0.08313615150723574,0.7805130582372745,0.1565931680785978,0.002521260579427083,9.959511889273166e-05
kmeans,mahalanobis,,,2.671088418200961,4.440892098500626e-16,0.8066968298334861,0.0,1.0,0.0,0.014970000584920247,0.030912638293479722
