algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,8.883590710078671,0.45819579116892306,0.4195463532333601,0.07788431912593614,0.6800993350707761,0.10577596404040826,0.0005399545033772786,2.1290030056282415e-05
interval,minkowski_p1,1,0.01,8.060799900375189,0.7815775688625652,0.49892371300034516,0.035704093236698015,0.7459294688087551,0.06056315242715148,0.009443012873331706,0.0006037173655309067
interval,minkowski_p1,1,0.05,8.22734382552525,1.0378467860990812,0.5117721926617874,0.059450001702270765,0.7078200595802289,0.05614733613328029,0.006742366154988607,0.00046327279170658644
interval,minkowski_p1,1,0.1,8.858522820875923,0.7482037970364177,0.4965666633443199,0.0704553627593202,0.7080444623128624,0.06946944992384906,0.005595779418945313,0.0005187773071878918
interval,minkowski_p1,1,0.15,9.137813228917752,2.478585630375887,0.5343652136871229,0.0495830797420736,0.6892573866629214,0.12486709480755481,0.0036788304646809896,0.000416556645312896
interval,minkowski_p1,1,0.25,16.15227063840531,2.2538373877620104,0.5369709116973417,0.040103131761338194,0.2967608148309061,0.07421987036332123,0.002573076883951823,0.0011652537044355437
kmeans,minkowski_p1,1,,5.469636984278838,0.2065963656726481,0.5294912847574327,0.018294348049084655,0.8528367512304945,0.07939982291254101,0.04659461975097656,0.04660207224690674
farthest,minkowski_p2,2,,6.892793665808521,0.4203819071451233,0.43892203830185944,0.0502566323549795,0.6567809108825668,0.06665853495696837,0.0005517959594726563,1.4198435263999387e-05
interval,minkowski_p2,2,0.01,6.010501113877227,0.41689893188558724,0.5006788030046107,0.03922031991840931,0.7221935902041323,0.0552022630609274,0.009917577107747396,0.0004680090243743761
interval,minkowski_p2,2,0.05,6.406146638875641,0.5752572660429011,0.5535493076997592,0.05244198944537097,0.7430286270461538,0.04747753079890361,0.007151889801025391,0.00047128352123020615
interval,minkowski_p2,2,0.1,6.398920513726221,0.33146473789770386,0.5436944960080946,0.06374547846547296,0.7205584983546538,0.054875599887566566,0.005785671869913737,0.00021834464708333736
interval,minkowski_p2,2,0.15,7.041879460495001,1.8675205861683306,0.5339530350797512,0.062425734230383494,0.6709085870228276,0.16072030252089892,0.0036449432373046875,0.00019305084735332632
interval,minkowski_p2,2,0.25,11.034685673119082,1.3620858468897925,0.5529179410742899,0.018283273819689517,0.3866249113966845,0.08510960514921405,0.0023128032684326173,8.186118723443439e-05
kmeans,minkowski_p2,2,,5.437949791614715,0.11207656795204483,0.5346368561829308,0.012336960636401344,0.8665856730008479,0.07108664050878942,0.028009955088297525,0.04120385165954934
farthest,mahalanobis,,,7.612968389856053,0.8630566615866233,0.43190672864850477,0.04625099886487604,0.7116881983932586,0.07570413279042883,0.0005452156066894532,9.29738716551618e-06
interval,mahalanobis,,0.01,6.967567014191674,1.1144740968769142,0.43942224480550274,0.08002030233965914,0.693597871892378,0.08002665413075434,0.00938107172648112,0.0010697050250479418
interval,mahalanobis,,0.05,7.047428531205901,1.076352008870048,0.44141890753648744,0.07576239938893747,0.6890947174553317,0.12919093389339853,0.006983534495035807,0.0009549449818742777
interval,mahalanobis,,0.1,7.125627945041023,1.488105379352036,0.48955775098481646,0.06791059182033184,0.6860971601456713,0.11981597501311625,0.0054644584655761715,0.0005648488995442347
interval,mahalanobis,,0.15,8.00974637648302,2.5112891782909466,0.4911102604118053,0.09221819409910226,0.6064771929111533,0.16062807390283645,0.0036533355712890627,0.0002291003515310054
interval,mahalanobis,,0.25,10.935160064136282,1.5316175599437352,0.5125270589584747,0.1119528784354421,0.4175555450095459,0.11539019321179694,0.002512772878011068,0.0006768128912010786
kmeans,mahalanobis,,,5.490305297574008,0.2719973833169752,0.5284009440784712,0.02174245374557882,0.8592412418488976,0.08234394864432035,0.04684470494588216,0.04674200127125538
