algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,1.8220691213074716,0.23350758295756716,0.2970451363718412,0.019008403611029644,0.05817104829655019,0.05433488531058945,0.00046936670939127606,1.0452660130264267e-05
interval,minkowski_p1,1,0.01,1.733607992664891,0.1407951194696632,0.28808888407439026,0.014712613752359887,0.040277513338077525,0.03250278914925293,0.005420621236165365,0.000250398212190257
interval,minkowski_p1,1,0.05,1.8894772935961428,0.15593639289749273,0.30434594281723504,0.01743864763534913,0.02363154465016593,0.04357347107772041,0.004215319951375325,0.00022185620511381
interval,minkowski_p1,1,0.1,1.8506685464249086,0.22784552449410644,0.2957456926234874,0.01640427622438683,0.02314012271837896,0.026284881709223842,0.0035103797912597657,0.0001343291209469126
interval,minkowski_p1,1,0.15,2.082787208729484,0.08672304946478415,0.3159301201481219,0.002435322357607458,0.0014830611356295227,0.0025305600965393645,0.003334379196166992,0.0013027823258541034
interval,minkowski_p1,1,0.25,2.589322252429749,0.38997059106723103,,,0.0,0.0,0.002246856689453125,0.00018048155207557918
kmeans,minkowski_p1,1,,1.155984665283642,0.012176464661976276,0.3270433622157452,0.0011663369379966025,-0.0009501123951966968,8.281949308460369e-05,0.0764452616373698,0.03396256278666403
farthest,minkowski_p2,2,,1.471765889206957,0.1318820513737193,0.3111530217787945,0.020068018975146887,0.021350703213591372,0.03117785676167066,0.0005021890004475912,1.0846924520120265e-05
interval,minkowski_p2,2,0.01,1.3907458524439174,0.12727008275280527,0.30236830974238577,0.017068341528561674,0.015712027224224476,0.018825065720862497,0.005849949518839518,0.0002829471481712511
interval,minkowski_p2,2,0.05,1.4403415455553266,0.09738927052475799,0.3081202494733948,0.020299290984851705,0.011932777018149383,0.02034580792107034,0.004508256912231445,0.00019197061685767575
interval,minkowski_p2,2,0.1,1.421090898496538,0.0988508577375604,0.29868500194935144,0.01668291555963257,0.016467353027005537,0.022411943697522814,0.0037558714548746744,0.0001393573887509871
interval,minkowski_p2,2,0.15,1.5531476645355176,0.16491252782468266,0.3264814966213182,0.001274810983413307,-0.00029556477950339586,0.0004219137931321392,0.0030237515767415363,0.0001125981685154889
interval,minkowski_p2,2,0.25,1.8467608291057427,0.3073212965034672,,,0.0,0.0,0.0024789810180664063,0.00017476726509683762
kmeans,minkowski_p2,2,,1.1519835284169608,0.015095988998507618,0.3268667875215408,0.0011999794674519323,-0.000915804717369354,9.799735577117443e-05,0.016302839914957682,0.03063039785795423
farthest,mahalanobis,,,1.4081440495169035,0.11754154761379157,0.30430814266433653,0.020172847215905735,0.02898477384780485,0.03034470799281275,0.0004967371622721354,3.362021720354772e-05
interval,mahalanobis,,0.01,1.3318971630001075,0.0812544998042773,0.2930304385798212,0.005561586369599251,0.02259275351054098,0.01537481260605681,0.005638694763183594,0.0001672241196039602
interval,mahalanobis,,0.05,1.4359908196231514,0.12441623500308242,0.3021479321097658,0.01877424639563594,0.015931281001653596,0.02537401467977102,0.004599253336588542,0.000625897191712579
interval,mahalanobis,,0.1,1.4341737727484551,0.13963782537750738,0.30575970218630705,0.0195976211978038,0.01622280472562574,0.022244676952738084,0.0036846478780110676,0.0002084863597395753
interval,mahalanobis,,0.15,1.6019747707227865,0.2458842292860823,0.327247905520039,0.0011586347096720578,-0.00018824516356540403,0.00037750665234075607,0.0029823939005533856,0.00015039478406246508
interval,mahalanobis,,0.25,1.7663782794515441,0.2917434848853059,,,0.0,0.0,0.002547009785970052,0.000662356418249742
kmeans,mahalanobis,,,1.1493694822678884,0.013808000211025523,0.32689161764562086,0.001439180792609527,-0.0008977783832461822,8.219712729839452e-05,0.0027193069458007813,0.0009702034504867347
