algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,6.3134746196743725,0.3801234573950018,0.6398572839256735,0.056498430601657525,0.7909655638751153,0.09123493721823056,0.0004878838857014974,1.2994918329005258e-05
interval,minkowski_p1,1,0.01,5.138562051337093,0.46304760644886445,0.742470234288811,0.014290682444261906,0.959910925852553,0.02934858975644465,0.0073668162027994795,0.00027194988783120277
interval,minkowski_p1,1,0.05,5.049070339149807,0.46547418837713855,0.7415794157483793,0.017785385038536917,0.9578917339626983,0.03960114067368499,0.005383348464965821,0.00016033557090351487
interval,minkowski_p1,1,0.1,5.281474625506808,0.45680071915043047,0.7446578717438618,0.01320803876984741,0.9638187820092917,0.03084805653387543,0.004470682144165039,0.00015603050792049793
interval,minkowski_p1,1,0.15,5.3150691101971805,0.5999154577390705,0.7209097590719259,0.046064893028794414,0.9220390837644925,0.08316800087282451,0.0035594940185546876,0.00021403234445945937
interval,minkowski_p1,1,0.25,5.194414585415012,0.485815235642945,0.7160835070202698,0.03851364714251532,0.9118375305845557,0.07103077750914419,0.0023660818735758466,0.00021254063507824937
kmeans,minkowski_p1,1,,3.3729562686095913,0.0,0.7565014047744809,1.1102230246251565e-16,1.0,0.0,0.07842580477396648,0.03378700871849318
farthest,minkowski_p2,2,,4.923872421719329,0.3387935220984957,0.7154176099149051,0.04230100466397816,0.9154759607165627,0.06863646366247446,0.0005112965901692708,1.2893388332373809e-05
interval,minkowski_p2,2,0.01,3.6390388885940625,0.24529204598095616,0.7548698849944727,0.0031820542115831656,0.9926581104404147,0.009216839911879231,0.00805975596110026,0.00016133253912819172
interval,minkowski_p2,2,0.05,3.830212940903809,0.2917551776560148,0.7542402752830744,0.004208632389373039,0.9897069299737846,0.012410970375695956,0.005883709589640299,0.0002652329481860815
interval,minkowski_p2,2,0.1,3.9496929265650578,0.27058975606732943,0.752195499767145,0.0076506428964513975,0.9861059565078694,0.020792646382742405,0.00469806989034017,0.0001588438231962695
interval,minkowski_p2,2,0.15,4.212715782339813,0.6372472236065228,0.7379872746347925,0.04344240716040703,0.9598013134557911,0.07018785410143688,0.003651555379231771,0.00013681355998669054
interval,minkowski_p2,2,0.25,4.21570794441517,0.712268691933011,0.7225360955814953,0.07742498988095284,0.9307632767415385,0.13453886811375965,0.0024024009704589843,0.00013617127928586536
kmeans,minkowski_p2,2,,3.3729562686095913,0.0,0.7565014047744809,1.1102230246251565e-16,1.0,0.0,0.06266207695007324,0.04247972544051639
farthest,mahalanobis,,,4.964433561223617,0.3884802172719458,0.7189112182563052,0.028426793360660722,0.9131978685071017,0.05585379508773098,0.0005268255869547526,5.353911436471972e-05
interval,mahalanobis,,0.01,3.862033213275245,0.3947298386911112,0.7538486045790352,0.00411002314817696,0.9891004624226633,0.012040497525942249,0.008152373631795247,0.00015261232326189072
interval,mahalanobis,,0.05,4.034737474887449,0.3109080643901086,0.7491946963404637,0.017495215927357654,0.9802050475841152,0.03438710508409593,0.005878321329752604,0.0001311500091260667
interval,mahalanobis,,0.1,3.906588275390025,0.32898021543845407,0.7535463397774473,0.005998966488913441,0.9887501240268449,0.013942438001225983,0.004860321680704753,0.00012102654586463198
interval,mahalanobis,,0.15,4.172206822512934,0.5277072710609433,0.7356022074912555,0.033443608965153554,0.9518586214789522,0.06217862424345271,0.003749211629231771,0.00015985948640999292
interval,mahalanobis,,0.25,4.17217860580807,0.5275290474200575,0.7405812683308398,0.024746347772543826,0.9621787863696714,0.043794077403907415,0.0025803248087565103,0.00021571842270229374
kmeans,mahalanobis,,,3.3729562686095913,0.0,0.7565014047744809,1.1102230246251565e-16,1.0,0.0,0.08870843251546225,0.021506257290612504
