algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,2.5962867565504166,0.31184752346783134,,,1.0,0.0,0.00021572113037109374,1.33404232164471e-05
interval,minkowski_p1,1,0.01,2.4216938569060376,0.21722306410166428,,,1.0,0.0,0.0025460402170817058,4.7733032367159814e-05
interval,minkowski_p1,1,0.05,2.4038271693401616,0.2187201360592889,,,1.0,0.0,0.0019905726114908856,4.8058741085349364e-05
interval,minkowski_p1,1,0.1,2.5889608124629415,0.3095825709468187,,,1.0,0.0,0.0017667134602864583,0.00012142668194403354
interval,minkowski_p1,1,0.15,2.566648725817822,0.3391783722878608,,,1.0,0.0,0.0014684836069742838,0.0001329211116917948
interval,minkowski_p1,1,0.25,2.709106563321845,0.22769994942382082,,,1.0,0.0,0.0013024648030598958,0.00014303415162177265
kmeans,minkowski_p1,1,,0.9303986908698775,3.3306690738754696e-16,,,1.0,0.0,0.0009552637736002604,6.524389748715034e-05
farthest,minkowski_p2,2,,1.3878510743965669,0.11401920541691705,,,1.0,0.0,0.0002120335896809896,3.8044181722107674e-06
interval,minkowski_p2,2,0.01,1.2866307430794515,0.13002552621820443,,,1.0,0.0,0.0026406447092692056,5.815502193298585e-05
interval,minkowski_p2,2,0.05,1.308412758057103,0.13506734644767024,,,1.0,0.0,0.0020714600880940757,4.941826653884149e-05
interval,minkowski_p2,2,0.1,1.3587965649732476,0.11527861858787515,,,1.0,0.0,0.001866610844930013,0.0001534037303725986
interval,minkowski_p2,2,0.15,1.3942506484296517,0.13561493286861884,,,1.0,0.0,0.0015488306681315104,8.708041676119432e-05
interval,minkowski_p2,2,0.25,1.390328464156654,0.11704085069394181,,,1.0,0.0,0.0012284437815348306,3.879443368031848e-05
kmeans,minkowski_p2,2,,0.9303986908698775,3.3306690738754696e-16,,,1.0,0.0,0.0009621302286783854,4.308814709165368e-05
farthest,mahalanobis,,,1.4197111227135848,0.1442218172509431,,,1.0,0.0,0.00021514892578125,3.544667728432808e-06
interval,mahalanobis,,0.01,1.3017050769155114,0.11822451615715933,,,1.0,0.0,0.002556594212849935,5.7254216161916035e-05
interval,mahalanobis,,0.05,1.3065546153664802,0.12756760367308825,,,1.0,0.0,0.002143239974975586,0.00016881363936764205
interval,mahalanobis,,0.1,1.2663317542839316,0.15318754281566452,,,1.0,0.0,0.0017807483673095703,6.754966806848368e-05
interval,mahalanobis,,0.15,1.2928396651406568,0.12714239877121317,,,1.0,0.0,0.001478115717569987,4.600837533294532e-05
interval,mahalanobis,,0.25,1.4023174384141532,0.13644906912611302,,,1.0,0.0,0.0012165387471516928,4.4540595238305806e-05
kmeans,mahalanobis,,,0.9303986908698775,3.3306690738754696e-16,,,1.0,0.0,0.0009341875712076823,5.463254558502289e-05
