algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,1.782239599113469,0.2242406788075004,0.3171839767260638,0.03268758399940464,0.06895555049603434,0.06991924895563321,0.00043926239013671877,4.684932561517359e-05
interval,minkowski_p1,1,0.01,1.7164229312215544,0.14103385416094533,0.3146401994081003,0.029409337420264952,0.04381911664322932,0.06644908411477221,0.005618667602539063,0.0004287163734023522
interval,minkowski_p1,1,0.05,1.6058678843666283,0.11684998122760601,0.3380867955306379,0.024512467868875797,0.09794052690633374,0.07217360105755347,0.004110940297444661,0.00029714615339152597
interval,minkowski_p1,1,0.1,1.7460438929008462,0.11511916519569082,0.328713355455778,0.03219111534934984,0.05503820881234141,0.07734343031275133,0.0035429477691650392,0.0002478361638172924
interval,minkowski_p1,1,0.15,1.9686852239633998,0.2781051319422371,0.30148941772985843,0.02781731793008647,0.012867617261812483,0.0362336030791016,0.0028388182322184245,0.0001597906590462372
interval,minkowski_p1,1,0.25,2.39791146024129,0.4457234691527896,,,0.0,0.0,0.002388620376586914,0.00024204556320725138
kmeans,minkowski_p1,1,,1.1014310957971065,0.0064317150079125345,0.2967218022917108,0.0008454490280296765,-0.0009062261615943214,0.00017572620592115834,0.05128545761108398,0.04309574075435431
farthest,minkowski_p2,2,,1.393098240289585,0.14823652918089755,0.31621859736106345,0.028022077555568684,0.04739060785867812,0.06782435015763956,0.0004947344462076823,7.769405938133466e-06
interval,minkowski_p2,2,0.01,1.3096009467408176,0.09720892845800409,0.3352707971793933,0.027608746427823967,0.03956817318240298,0.06593086203989353,0.005773719151814779,0.000241689316340882
interval,minkowski_p2,2,0.05,1.299883390624359,0.1197653149051423,0.34261633560426635,0.024341663181052398,0.06764487217761866,0.07261847709201455,0.004474035898844401,0.00024250686310864705
interval,minkowski_p2,2,0.1,1.331219247098621,0.14547531594999583,0.3342769773044939,0.02850651640145837,0.06843645328300414,0.07364838841363858,0.0038017908732096354,0.0001701161113260475
interval,minkowski_p2,2,0.15,1.7103637246956849,0.3428666809199647,,,0.0,0.0,0.0030683199564615887,0.0001224698747886943
interval,minkowski_p2,2,0.25,1.6590953975559968,0.34908834083138474,,,0.0,0.0,0.0018911997477213541,0.0004723953590262867
kmeans,minkowski_p2,2,,1.0972561492790562,0.005752726574662864,0.29689619508263715,0.0008172895414139624,-0.000883277890369636,0.00019148098351092578,0.002566210428873698,0.0005370075764992938
farthest,mahalanobis,,,1.358196507189527,0.14358539865712974,0.3199251672622319,0.029007737240292843,0.05574289847866107,0.06921243086924496,0.0005078792572021484,3.1809982780991936e-05
interval,mahalanobis,,0.01,1.291880850920454,0.10352144929919771,0.34337253633209075,0.025000475377007163,0.06886850495485032,0.07393411597281006,0.005985275904337565,0.0003385298396185811
interval,mahalanobis,,0.05,1.347536109474748,0.14211430573322936,0.3305673999447197,0.029770798441195588,0.038720015251803325,0.06463965893201576,0.004550965627034506,0.00021846423099061084
interval,mahalanobis,,0.1,1.2803226062734419,0.10795791138442337,0.34431792408049866,0.024205394912182578,0.07722541179546044,0.07251343198764884,0.003695074717203776,0.00019275791378260145
interval,mahalanobis,,0.15,1.471392776003321,0.2347982530333868,0.2964685458372113,0.0005551985566286955,-0.00024842423317171107,0.00041297893534737403,0.003152354558308919,0.00015426711291004398
interval,mahalanobis,,0.25,1.6187302844230438,0.3385926214960415,,,0.0,0.0,0.002403370539347331,8.649002658937059e-05
kmeans,mahalanobis,,,1.104439880492272,0.009912186919275773,0.2962786289697099,0.0005397046352127933,-0.0009053614358152124,0.00016547962533437855,0.0453307310740153,0.04130170421844959
