algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,1.8810218122763753,0.32336912989650257,0.44777765616623366,0.04308501351931814,0.2497649890202262,0.1359089144430807,0.0004745801289876302,4.601028620232126e-05
interval,minkowski_p1,1,0.01,1.6779401227486457,0.21091059330518777,0.4633276840575862,0.03592972338898179,0.3274873755403614,0.08549525597011601,0.0066296895345052086,0.0006478122479984606
interval,minkowski_p1,1,0.05,1.7573370145599552,0.2049783170827637,0.4510098679861233,0.03903850169617725,0.29189782746306836,0.09971777692994137,0.0052320639292399084,0.0005187537053492244
interval,minkowski_p1,1,0.1,1.8013813689366285,0.2064868166743224,0.46057419489284257,0.0345853589639007,0.2995988784967852,0.08630294402178008,0.004526742299397786,0.0015984906799122154
interval,minkowski_p1,1,0.15,2.0353654581631733,0.33778634344971786,0.4649340187567711,0.03225517040858662,0.20025400954401154,0.1587103696830392,0.0031743685404459635,0.00025655392281093213
interval,minkowski_p1,1,0.25,2.7933816763453168,0.6439074350325369,0.47923164675887986,0.00828694120440418,0.05051367497037025,0.12878829226981978,0.0024912039438883464,0.00020862636299479495
kmeans,minkowski_p1,1,,1.0479166178874495,0.0005474636948510802,0.49109241692873706,1.1102230246251565e-16,0.24725052414727564,5.551115123125783e-17,0.047360674540201826,0.04258442481174305
farthest,minkowski_p2,2,,1.553968084401428,0.1507389475062756,0.43748647707269844,0.03703061956477113,0.18661731472400703,0.07645904031113278,0.0004952430725097656,4.541784863003303e-05
interval,minkowski_p2,2,0.01,1.2569734804905244,0.11630534170987983,0.4473516665146079,0.032122070077571445,0.2289090504186402,0.044646355013969664,0.006774743398030599,0.0005960029437825201
interval,minkowski_p2,2,0.05,1.3648706594138544,0.2374695700724933,0.45197146530194693,0.02443541581204862,0.1776530254208861,0.0794329608063217,0.004947566986083984,0.0005235174204051893
interval,minkowski_p2,2,0.1,1.3098512917823713,0.22923292566012363,0.4556428223936022,0.023910110146930272,0.23703046539352815,0.09465478869578069,0.004407501220703125,0.0003205412472348298
interval,minkowski_p2,2,0.15,1.3939422217492619,0.2347517270008795,0.45236710920762463,0.03546088272161603,0.21344602382976963,0.07727056378340746,0.0034453550974527995,0.0002011692062900194
interval,minkowski_p2,2,0.25,1.6868958908392127,0.46584774237074067,0.4641908247657505,0.035545583444287245,0.16001273296761456,0.12412259405894192,0.002377764383951823,7.953454484727033e-05
kmeans,minkowski_p2,2,,1.0476869815405807,0.000702033886684235,0.49109241692873706,1.1102230246251565e-16,0.24725052414727564,5.551115123125783e-17,0.033339341481526695,0.043522263000979444
farthest,mahalanobis,,,1.659836518735697,0.17850018325373368,0.43175147582766943,0.0440976279007027,0.16264741022104803,0.11303980759550133,0.0004901568094889323,1.3111104728737759e-05
interval,mahalanobis,,0.01,1.472445085780244,0.21260266668907746,0.4121589757228123,0.056332345979338894,0.3278885539126921,0.14919023646199728,0.006344127655029297,0.0005942834543030551
interval,mahalanobis,,0.05,1.4573175702280743,0.22754196356777295,0.41940113710361016,0.04969887645076722,0.2686673129350102,0.1355510486289036,0.004415814081827799,0.00035799210825959206
interval,mahalanobis,,0.1,1.5604000570130077,0.2489188975602774,0.4157273431487824,0.04897977462990527,0.31986637305738896,0.18085877384489182,0.004079087575276693,0.0005294238488319664
interval,mahalanobis,,0.15,1.5435863786090176,0.3011260768041469,0.43930181101601473,0.019016091336843496,0.12427447884904007,0.0836497837605382,0.0031828880310058594,0.00024518145657887434
interval,mahalanobis,,0.25,1.909744008107557,0.5702587870871909,0.38390765203609734,0.09605187790861168,0.12993820154102953,0.1683270210321181,0.002338218688964844,7.207554141247344e-05
kmeans,mahalanobis,,,1.047379763036246,0.001274875810789564,0.4910884750491853,1.4749162742674909e-05,0.24725052253819194,6.020639952147688e-09,0.04497578938802083,0.045524570884103076
