algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,9.402219885789842,0.8179812984841935,0.5314366303789525,0.03890304120432968,0.6832592029543484,0.07287003628147298,0.0004909833272298177,1.0817187533339264e-05
interval,minkowski_p1,1,0.01,8.676284468073849,0.6846475621320138,0.5498267907158356,0.0689862763365626,0.7003694686663838,0.11329013906425364,0.006960566838582357,0.0004002013286401136
interval,minkowski_p1,1,0.05,8.979764987689556,0.8699073055718093,0.5950810208747369,0.06550708344974082,0.6922184922496258,0.1336993218663275,0.005076026916503907,0.00015507456984809384
interval,minkowski_p1,1,0.1,10.11880836073144,1.4991952723687203,0.5760352024618085,0.08291435259073766,0.6636064082480524,0.12426790213154684,0.004264418284098307,0.0006188183039057968
interval,minkowski_p1,1,0.15,11.346070335223207,1.5510463351476074,0.6241641893738851,0.08653693104725127,0.544049347643134,0.06118429421585826,0.004054005940755208,0.0018919446268956008
interval,minkowski_p1,1,0.25,11.755219901667163,1.1889712402451988,0.6216872424958267,0.09460860982320919,0.5149229912282073,0.06199157566284274,0.002271111806233724,0.00014531906010393852
kmeans,minkowski_p1,1,,5.871895764665445,0.008063514505232166,0.6246849040565093,8.632786130629023e-06,0.9082626691268794,0.0009324945122682408,0.008730665842692057,0.023669524130501766
farthest,minkowski_p2,2,,7.947282714187065,1.0228652406247574,0.5361912559932105,0.06966891272242971,0.7050733803593814,0.11630187426191259,0.0005113601684570313,2.8163710384255446e-05
interval,minkowski_p2,2,0.01,6.716314506102669,0.5453818583386095,0.5815918343203136,0.057098733439180226,0.7379462172051039,0.1473704606636383,0.00718235969543457,0.0007592472350214393
interval,minkowski_p2,2,0.05,6.8843785793243075,0.7267567602237319,0.5611626124589469,0.06646959201493499,0.6691213298754255,0.11829480901991372,0.00537722905476888,0.0005863730177424902
interval,minkowski_p2,2,0.1,7.045497082355662,0.5769003642384575,0.5890032898022461,0.05523542358095428,0.7342419378985113,0.11806921044359377,0.004346100489298502,0.00024730776425354624
interval,minkowski_p2,2,0.15,8.975752032288176,0.7659462370677107,0.6329200434982541,0.07876245399311989,0.5411296174175443,0.09732284613062354,0.0033791065216064453,0.0001214369221063841
interval,minkowski_p2,2,0.25,8.600784482190425,0.9079582876482785,0.6015611865249909,0.1019804801534376,0.5277989767990338,0.0972629153378421,0.002344830830891927,0.00014079999470026304
kmeans,minkowski_p2,2,,5.870474408017051,0.009274561855990794,0.6246832110278577,1.0158171908480896e-05,0.9084455463466631,0.0010972633187016803,0.02606178919474284,0.038950788056451455
farthest,mahalanobis,,,10.007993186578286,2.6749962367570337,0.392056530995187,0.23302499749498684,0.5196306102849542,0.2822816364890727,0.000525204340616862,2.7580934304981824e-05
interval,mahalanobis,,0.01,9.175982917114872,2.3285809137526052,0.4188553638102809,0.1467022776838825,0.5229393332998041,0.2289913523260653,0.006361087163289388,0.00036454977446252236
interval,mahalanobis,,0.05,9.85201113121034,2.7919600687991655,0.4016982118165629,0.16282149936959078,0.4997919162499988,0.238175550330078,0.004761234919230143,0.00015925648350354407
interval,mahalanobis,,0.1,9.7630584436526,2.3951869905374523,0.38876608901037196,0.23323913840241395,0.4528045226575328,0.30025472537927267,0.0038883527119954425,0.00022977953387901985
interval,mahalanobis,,0.15,11.266417658991982,2.248227251739506,0.48634316203169664,0.2177558692033203,0.44670769866879956,0.21718271117263613,0.0032920201619466146,0.0002138668161462594
interval,mahalanobis,,0.25,11.206088098466427,2.971704532702707,0.4403380482540519,0.13819205500078657,0.4800735317836136,0.23135415694456987,0.002219899495442708,0.000110162644278441
kmeans,mahalanobis,,,5.869495948796271,0.010300941329112337,0.6246815179992063,1.1230281592119853e-05,0.9086284235664467,0.0012130702414512098,0.07194039026896158,0.036091531249426004
