algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,4.27444492967403,0.13572391616959933,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.0004694938659667969,4.7788441414779475e-05
interval,minkowski_p1,1,0.01,3.06750904850208,0.27639016498750113,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.008106501897176106,0.00022476847726871855
interval,minkowski_p1,1,0.05,3.1196310345372456,0.33633773054846244,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.00591588020324707,0.00011783706520069531
interval,minkowski_p1,1,0.1,3.148108756941349,0.24275248847626904,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.004845778147379558,0.00017803632704962045
interval,minkowski_p1,1,0.15,3.141359259544854,0.42228604381394974,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.003786436716715495,0.00018283930751392105
interval,minkowski_p1,1,0.25,3.3279653670371525,0.5202994168881614,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.002631362279256185,0.00013441597340101217
kmeans,minkowski_p1,1,,1.9496306162178383,2.220446049250313e-16,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.0026024341583251952,0.0010385048674601614
farthest,minkowski_p2,2,,3.111615096492966,0.024248765143469637,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.000496069590250651,1.1224651723391601e-05
interval,minkowski_p2,2,0.01,2.3483489972702047,0.1717137499745015,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.008128134409586589,0.00023483877238524373
interval,minkowski_p2,2,0.05,2.390534183256663,0.24014148383288764,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.005929231643676758,0.00024082348989303806
interval,minkowski_p2,2,0.1,2.4781605183505016,0.30460029232811514,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.004754034678141276,0.0002015533918503308
interval,minkowski_p2,2,0.15,2.584615130537123,0.21245785331310932,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.0035501321156819663,7.521707116470982e-05
interval,minkowski_p2,2,0.25,2.4579225496343846,0.28458122024745036,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.0025940736134847007,0.00017332191496526172
kmeans,minkowski_p2,2,,1.9496306162178383,2.220446049250313e-16,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.002559820810953776,0.0008022083157600308
farthest,mahalanobis,,,3.077724998584307,0.19481117247028332,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.0004979292551676432,9.261313025161889e-06
interval,mahalanobis,,0.01,2.5440859009990153,0.3324059782405682,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.008147605260213216,0.0001836175568219952
interval,mahalanobis,,0.05,2.398685421635796,0.24884398122262189,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.005980650583902995,0.00017271999525901563
interval,mahalanobis,,0.1,2.3980236095432104,0.28448866112911897,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.004862165451049805,9.242213726844127e-05
interval,mahalanobis,,0.15,2.4770714754876595,0.2882369947501818,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.003817462921142578,0.0002049941152098517
interval,mahalanobis,,0.25,2.5917376146172706,0.2988629236633112,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.002703571319580078,0.00014177384742693097
kmeans,mahalanobis,,,1.9496306162178383,2.220446049250313e-16,0.9218072552362987,3.3306690738754696e-16,1.0,0.0,0.002496147155761719,0.0009602780340364487
