algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,12.454893779093863,1.1781917410138845,0.5348509450447722,0.08021513460720199,0.6472741413485991,0.10412240286980722,0.0004742940266927083,5.056742592843698e-05
interval,minkowski_p1,1,0.01,10.26810733475199,0.8681890991496855,0.6266732466823158,0.08745272782624448,0.7435924038734889,0.17544087879225093,0.006810569763183593,0.00034122763563672743
interval,minkowski_p1,1,0.05,10.410319368417323,1.0188422571230562,0.6733818364921464,0.045241397572046135,0.8591807429990271,0.1229998153832212,0.004955069224039713,0.00033793846109681695
interval,minkowski_p1,1,0.1,12.006732020879411,1.3247205675426033,0.6288572232734247,0.06409534761618281,0.7115597437681911,0.1717082896053041,0.00411526362101237,0.000380149061882459
interval,minkowski_p1,1,0.15,15.175746827198306,3.887282526067889,0.5653349591194842,0.09582575398431278,0.5437242090634242,0.2307812546662453,0.0036746978759765623,0.0017992741996817525
interval,minkowski_p1,1,0.25,15.004160291297598,2.828738271181819,0.4994917363394282,0.042658831664625634,0.4652123264978031,0.08165694306478571,0.002288230260213216,0.00026272880558243864
kmeans,minkowski_p1,1,,6.183650816681649,8.580618731806452e-16,0.7096491769273978,0.0,0.970425274987987,2.220446049250313e-16,0.0025586764017740886,0.0007897002945747677
farthest,minkowski_p2,2,,9.940864315099684,0.5152438715022969,0.6217932852435031,0.05928469943212868,0.7458052387558535,0.12337770025988064,0.0005139032999674479,5.207990808790951e-05
interval,minkowski_p2,2,0.01,7.502974212661058,0.5706043726227746,0.6802328767740182,0.06876152559469416,0.9094889898729834,0.13802684914730112,0.0070612430572509766,0.00040911688938341506
interval,minkowski_p2,2,0.05,7.578602297466923,0.9945831040288049,0.6969177988765672,0.01381023073642114,0.9273526940970691,0.050761943985167764,0.005322758356730143,0.00030742858656615594
interval,minkowski_p2,2,0.1,8.201727493862291,1.0598764278985724,0.6834379102959398,0.05149196064548635,0.8825249246977445,0.15083531003527387,0.004383436838785807,0.0007450555387666228
interval,minkowski_p2,2,0.15,10.32123566828301,1.8212134169670369,0.606694701538705,0.07605470025661416,0.6247424989757742,0.1623209558391565,0.003369903564453125,0.0002250814803721157
interval,minkowski_p2,2,0.25,11.109087567234589,1.8225856446644684,0.6105216995511432,0.06704834867654594,0.5770353759702352,0.12288042011237045,0.0023608843485514322,0.0006259526542952161
kmeans,minkowski_p2,2,,6.183650816681648,0.0,0.7096491769273978,0.0,0.970425274987987,2.220446049250313e-16,0.08065799077351889,0.0313702256412598
farthest,mahalanobis,,,11.140528927262269,0.4020121125141287,0.5665754309688639,0.11738824335092678,0.6954451416109104,0.16294559688506338,0.0005033493041992187,1.4257138652206396e-05
interval,mahalanobis,,0.01,7.857444503684045,0.6631038826111896,0.6859741236743877,0.04707694555034801,0.9122832426830253,0.08421023727920579,0.0071959336598714195,0.0012636909508060429
interval,mahalanobis,,0.05,8.58440098514879,1.0318406771836341,0.6433428490427614,0.1129106721068291,0.8285200840353772,0.17431078344481096,0.005289967854817708,0.0005139812994669827
interval,mahalanobis,,0.1,8.804535463213881,1.733813196457847,0.6745859324038307,0.049008662015252225,0.8686397917936107,0.13662868491752017,0.004419294993082682,0.0005114018156579142
interval,mahalanobis,,0.15,8.19503662128989,1.1346830121679423,0.6397937257901577,0.10964390082858347,0.838002785692682,0.17144363034677015,0.003674030303955078,0.00019106625537278628
interval,mahalanobis,,0.25,11.164564424392688,5.107512505730767,0.6465008013353524,0.12012236650391304,0.6790910643895075,0.3667318253183584,0.0023854255676269533,0.00022516705024913102
kmeans,mahalanobis,,,6.420015864543427,0.8843970273072015,0.6945513391630151,0.05649093619541711,0.9353855376699726,0.1311066919665673,0.0027084509531656903,0.0009353875457238964
