algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,2.102112297127524,0.20157306112653608,0.3664275309759591,0.012297373314467935,0.00117869241881776,0.001974475309357958,0.0004881540934244792,4.233988781872688e-05
interval,minkowski_p1,1,0.01,1.9296778535322305,0.13271393063206013,0.3665306390160844,0.013458335209619721,0.0004929819626775504,0.0016267969588546493,0.005654621124267578,0.00016271577380541955
interval,minkowski_p1,1,0.05,1.9510538183480206,0.13101684761443919,0.372728896336821,0.0076051504710658415,-0.0003800687126269084,0.000669910433794928,0.004330857594807943,9.915551211560068e-05
interval,minkowski_p1,1,0.1,2.1245562526594743,0.19003508373723604,0.36675107822540237,0.010171962141588838,6.76090028531199e-05,0.0008969594640637766,0.00361781120300293,0.00017484297605823036
interval,minkowski_p1,1,0.15,2.1950854671982065,0.1459439367859296,0.36920472917938923,0.009295075007989761,-6.062413842497004e-05,0.0009246582716136839,0.0029443740844726563,0.0001341120310089821
interval,minkowski_p1,1,0.25,2.6808073338417633,0.37365911194215895,0.3793596730678856,0.0,-6.647315314712307e-05,0.00024871976449508855,0.0023697376251220702,0.00017128242060368464
kmeans,minkowski_p1,1,,1.3238654606878486,0.05778799939793093,0.38331930232755906,0.003473584955885562,-0.0009662683152203428,6.489541651372227e-05,0.07034443219502767,0.03575769174832657
farthest,minkowski_p2,2,,1.6935446607818914,0.09155043228374074,0.36445601657750787,0.013769382466819163,0.000560104585826666,0.0016445029725873682,0.0004968325297037761,8.488891937161552e-06
interval,minkowski_p2,2,0.01,1.5521520869923782,0.05853461486024382,0.3684205155900344,0.010910597342018727,0.00013804246637794479,0.0008933461407533486,0.0059471607208251955,0.0002736191610904749
interval,minkowski_p2,2,0.05,1.6090099513095835,0.07706017845427927,0.37180963472152984,0.01225576234007469,-0.00011619043031998849,0.0013530950628484922,0.0045562744140625,0.00017134990957292656
interval,minkowski_p2,2,0.1,1.6517236823491446,0.17324260570250244,0.37523434238576087,0.007608788983978537,-0.00022666862339267417,0.0005953384766034745,0.0037453492482503255,0.00011527627031584631
interval,minkowski_p2,2,0.15,1.79205420607943,0.15046687740742531,0.3768680861846605,0.006159240069956725,-0.0004331698894400984,0.00042262730826620663,0.003026898701985677,0.00010572504136288292
interval,minkowski_p2,2,0.25,2.1284974475903553,0.1621489038686044,,,0.0,0.0,0.002353223164876302,7.098549639035792e-05
kmeans,minkowski_p2,2,,1.3421114511377017,0.044258468303432524,0.38284297343009094,0.0032759157525664336,-0.00088989048425882,0.0001537379191104258,0.053545904159545896,0.04400880474480379
farthest,mahalanobis,,,1.6391093559320147,0.06378000112258325,0.3667753475649279,0.006791433833295232,-2.9176977327422375e-06,0.0005856686154206806,0.0004896322886149088,1.1114727644735661e-05
interval,mahalanobis,,0.01,1.5383280133444972,0.0748558695144859,0.3705812547133727,0.014934014747829268,0.00010864815476347055,0.001358224734715123,0.005830732981363932,0.0002643837640724235
interval,mahalanobis,,0.05,1.6168801945714744,0.13988131605572846,0.3602111657887491,0.016032646037782337,0.0007041801931752959,0.0012133383954264934,0.004436286290486654,0.00012538103004109107
interval,mahalanobis,,0.1,1.639646466242244,0.15634099736175278,0.3779610871587113,0.005815874725418359,-0.0004072416107221428,0.0004567940650095731,0.0036791324615478515,0.00011763125226711201
interval,mahalanobis,,0.15,1.7034220096010477,0.12071729280320564,0.3695553494364596,0.010129650735223785,-0.00013671361289382955,0.0008603346599191413,0.003020461400349935,0.00014026712896320233
interval,mahalanobis,,0.25,2.1698119552406525,0.1996490617714328,,,0.0,0.0,0.002355527877807617,6.94756375857845e-05
kmeans,mahalanobis,,,1.3279003752127891,0.04768586530383017,0.382364254424288,0.002824234921915696,-0.0009519119299832914,6.506946246713294e-05,0.07747187614440917,0.032507158080077224
