algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,7.960181647683823,1.1120626217952891,0.7014036220739155,0.07144761343220432,0.8183270800854942,0.10493981142582133,0.0004742940266927083,4.940185356326035e-05
interval,minkowski_p1,1,0.01,5.8220403280332995,0.6463295243459379,0.7768299890175033,0.011401655688076023,0.9663665444638588,0.03263758527711914,0.00803070068359375,0.001321675037111655
interval,minkowski_p1,1,0.05,5.896234175996667,1.0311910943082836,0.7796160007319605,0.007038140322977009,0.9752439384343182,0.01821739711834632,0.005656592051188151,0.00016426078938670837
interval,minkowski_p1,1,0.1,5.955865158189653,0.6391861678513479,0.7719715264738622,0.015955959661423522,0.9572286764405756,0.03524425195488529,0.00460060437520345,0.00025978052590809684
interval,minkowski_p1,1,0.15,6.747565125521215,2.171231938205803,0.7655682118646105,0.026724455403603988,0.9211841000695833,0.11205509731551103,0.004202747344970703,0.0029197510056467005
interval,minkowski_p1,1,0.25,11.548827823682748,1.4476303707440061,0.7356661890278199,0.04350814992849953,0.5508288106896823,0.03143293415203317,0.002271080017089844,9.136900911405516e-05
kmeans,minkowski_p1,1,,3.6308637274325606,1.6011864169946884e-15,0.7841351649020379,0.0,0.9880420722104086,2.220446049250313e-16,0.020341173807779948,0.03546814119732154
farthest,minkowski_p2,2,,5.444531713098973,0.7938699548173351,0.7157501586228248,0.05719414677460988,0.8482875254626902,0.09455583150137557,0.0005031267801920573,8.262028461092256e-06
interval,minkowski_p2,2,0.01,4.150951045179461,0.40533202935218465,0.7770726421819328,0.010864434519743926,0.9705646649557096,0.026148747683048847,0.007765388488769532,0.0003930625009231671
interval,minkowski_p2,2,0.05,4.127276392487036,0.37793056586831786,0.7745159218234777,0.018862879356312534,0.9659769546774127,0.035719908630591206,0.005494594573974609,0.0003819795519663517
interval,minkowski_p2,2,0.1,4.477737788820245,0.8680618341515842,0.7639600858969173,0.026030351654934752,0.9177750649762476,0.11931856885669284,0.004481458663940429,0.0002551534766450086
interval,minkowski_p2,2,0.15,5.036439445648542,1.8270366188303393,0.7642256551635601,0.031148024775410187,0.882690806592039,0.17843499721230952,0.0032735506693522135,0.00013608146283290135
interval,minkowski_p2,2,0.25,7.960730591277434,0.771001098091088,0.7269877302207899,0.035985349205649476,0.5414987903486325,0.03130578587697872,0.00227812131245931,0.00011185034781273701
kmeans,minkowski_p2,2,,3.6308637274325606,1.472877282518059e-15,0.7841351649020379,0.0,0.9880420722104086,2.220446049250313e-16,0.07454102834065755,0.028842168465904556
farthest,mahalanobis,,,4.917996453496621,1.051497420264636,0.7499944565192622,0.05587362885416585,0.9134778363280182,0.0892928108159536,0.0005184809366861979,1.6047693839157943e-05
interval,mahalanobis,,0.01,5.412098396197791,2.1588279306635485,0.731580813450945,0.0964968180954841,0.8977011555939723,0.14150213598536832,0.006626653671264649,0.00041106502371769383
interval,mahalanobis,,0.05,5.069724076340423,1.3123294951388311,0.7299957413002446,0.119814421729892,0.9099670656613733,0.1316289215501994,0.00557109514872233,0.0017162020990279315
interval,mahalanobis,,0.1,6.365849031987182,2.5587558110387647,0.7249585190388246,0.09154617182528987,0.8107474193193185,0.21826370910514073,0.006814734141031901,0.00605175136301421
interval,mahalanobis,,0.15,7.740996228676837,3.066876106684223,0.7141542904332147,0.10857482565287366,0.7419491738993851,0.2087948768773378,0.004702917734781901,0.004981939506373888
interval,mahalanobis,,0.25,6.805754903812708,2.8568553056694017,0.7156246021975619,0.10036796796380588,0.7947220290298309,0.19646355693982123,0.0022699832916259766,0.00012830712420616668
kmeans,mahalanobis,,,3.782079190516044,0.5657964544407588,0.77220924752036,0.04462269686521092,0.9516254293038747,0.13625860093274128,0.023616282145182292,0.03518330386490863
