algorithm,metric,p,width_frac,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std,time_mean,time_std
farthest,minkowski_p1,1,,2.0541928574456993,0.17341658414348682,0.3500680279915546,0.016452244999552904,0.006652240852099924,0.005354025661315952,0.0004767735799153646,1.1056888490310071e-05
interval,minkowski_p1,1,0.01,1.8418539874850728,0.11583189027375557,0.34654030010723036,0.010533543673874107,0.0011021474987437457,0.001654675878966873,0.005623006820678711,0.00016090344059952274
interval,minkowski_p1,1,0.05,1.9184432365351816,0.1928631364141811,0.3513202737153011,0.0087600975170697,0.002823046757090694,0.004046048258416042,0.0042809168497721355,0.00027440110491116175
interval,minkowski_p1,1,0.1,1.8963894876647165,0.2042999224805684,0.3500783735749193,0.01142437146271268,0.001460452066649016,0.002202089983299787,0.0035187403361002603,0.00010515398808114963
interval,minkowski_p1,1,0.15,2.143235235766047,0.24899982718046926,0.3567720614916432,0.010181798101957271,0.0018484701864297608,0.004057872289946526,0.0029029210408528646,0.00012937303227409272
interval,minkowski_p1,1,0.25,2.454733097791953,0.4328400232670187,0.3458516777348586,0.008105137495858589,0.00031011368717540067,0.0012141389460537167,0.0023035685221354167,0.00012417459334094106
kmeans,minkowski_p1,1,,1.25930782618114,0.015094918336057108,0.37099421521758047,0.0030620693588112686,-0.0009152540187463147,0.0001005612910294939,0.04753713607788086,0.04351689313926971
farthest,minkowski_p2,2,,1.5047053378243587,0.07708208170909411,0.3524016018267668,0.013697105278811204,0.0017344605461119516,0.0028839711951207966,0.00047744115193684895,1.4370363273431522e-05
interval,minkowski_p2,2,0.01,1.46114186793014,0.09704987354237021,0.3493508743908977,0.012726276503256351,0.002635834348305392,0.002536224378968168,0.005799229939778646,0.00032558178424178585
interval,minkowski_p2,2,0.05,1.5042073663562217,0.10046472950562019,0.3508826867000993,0.015681074266106466,0.002508302331353573,0.0032716491799491833,0.004424651463826497,0.0002522079986291317
interval,minkowski_p2,2,0.1,1.5833913183635882,0.17408390350761546,0.3514761276763437,0.015595654310156727,0.001301328780684375,0.002623587209019691,0.0038708209991455077,0.0006609223146442947
interval,minkowski_p2,2,0.15,1.6855108207157048,0.09634197824223378,0.3636863883087564,0.004726209915467647,-5.049731807093779e-05,0.000590432176596623,0.0031706968943277995,0.0005960569626622442
interval,minkowski_p2,2,0.25,1.9471409969371913,0.19292848249964017,,,0.0,0.0,0.0023160934448242187,0.00010001511339676343
kmeans,minkowski_p2,2,,1.2624211381502088,0.019597924257692863,0.3684644624929953,0.003032902675438566,-0.0009229325034787391,8.778992089580558e-05,0.023528210322062173,0.035968720368384256
farthest,mahalanobis,,,1.536378077480638,0.1079211129160154,0.35262928042232655,0.015662971067061396,0.0014187755102015927,0.002048863362790578,0.0004878362019856771,1.3308474874984525e-05
interval,mahalanobis,,0.01,1.4791291325578169,0.12371330041263022,0.3486973181889736,0.011992959613814533,0.002036062182017474,0.0021005169990873655,0.0057564258575439455,0.00022441183343905428
interval,mahalanobis,,0.05,1.482153352702254,0.11897601514570594,0.35136752210211136,0.013194093305617388,0.0015242139390764932,0.002330276738017351,0.004401095708211263,0.00016076244658784765
interval,mahalanobis,,0.1,1.603289958228247,0.12564126563120218,0.36017404005754294,0.008389488466689502,-0.00011184191366706158,0.0008540442463255869,0.003735478719075521,0.00015707266101133886
interval,mahalanobis,,0.15,1.6687377215062684,0.21342643783406753,0.3613957353154247,0.008932241610854555,0.0002180150493403035,0.0013860935351301391,0.002989673614501953,0.00014018952440924884
interval,mahalanobis,,0.25,1.953295045543372,0.26716677399161576,,,0.0,0.0,0.0024549484252929686,0.00017631056772472126
kmeans,mahalanobis,,,1.24584822365364,0.019239249330269433,0.3697238640077643,0.002737687302611769,-0.0008890482321660936,8.553252595594287e-05,0.04131946563720703,0.043385476764022005
